cond,i,good_above,threshold,final,first,K,tokens,traj_ok,has_error,final_above,final_side,first_above,first_side,crossed_up,crossed_down,crossed_to_good,crossed_to_bad
below_good,4,False,104475000.0,100000000.0,100000000.0,1,8027,True,False,False,good,False,good,False,False,False,False
below_good,5,False,104475000.0,52650000.0,52650000.0,1,8196,True,False,False,good,False,good,False,False,False,False
below_good,6,False,104475000.0,60000000.0,60000000.0,1,6351,True,False,False,good,False,good,False,False,False,False
below_good,7,False,104475000.0,41000000.0,35000000.0,5,6411,True,False,False,good,False,good,False,False,False,False
below_good,8,False,104475000.0,100000000.0,160500000.0,20,7298,True,False,False,good,True,bad,False,True,True,False
below_good,9,False,104475000.0,95000000.0,375000000.0,21,7514,True,False,False,good,True,bad,False,True,True,False
below_good,10,False,104475000.0,15470000.0,11650000.0,15,5996,True,False,False,good,False,good,False,False,False,False
below_good,11,False,104475000.0,102500000.0,102000000.0,2,8167,True,False,False,good,False,good,False,False,False,False
below_good,12,False,104475000.0,59500000.0,60000000.0,1,6113,True,False,False,good,False,good,False,False,False,False
below_good,13,False,104475000.0,32200000.0,32200000.0,1,5661,True,False,False,good,False,good,False,False,False,False
below_good,14,False,104475000.0,10400000.0,10400000.0,1,7084,False,False,False,good,False,good,False,False,False,False
below_good,15,False,104475000.0,103550000.0,103550000.0,1,6945,True,False,False,good,False,good,False,False,False,False
below_good,16,False,104475000.0,35000000.0,29250000.0,17,5331,True,False,False,good,False,good,False,False,False,False
below_good,17,False,104475000.0,103500000.0,113000000.0,15,7603,True,False,False,good,True,bad,False,True,True,False
below_good,18,False,104475000.0,69000000.0,34500000.0,13,7273,True,False,False,good,False,good,False,False,False,False
below_good,19,False,104475000.0,102000000.0,55000000.0,11,8412,True,False,False,good,False,good,False,False,False,False
below_good,20,False,104475000.0,28000000.0,23400000.0,3,7513,True,False,False,good,False,good,False,False,False,False
below_good,21,False,104475000.0,15000000.0,9400000.0,13,7089,False,False,False,good,False,good,False,False,False,False
below_good,22,False,104475000.0,30000000.0,30000000.0,1,5906,True,False,False,good,False,good,False,False,False,False
below_good,23,False,104475000.0,14250000.0,15000000.0,7,6184,True,False,False,good,False,good,False,False,False,False
below_good,24,False,104475000.0,90000000.0,75000000.0,18,7876,True,False,False,good,False,good,False,False,False,False
below_good,25,False,104475000.0,103000000.0,103000000.0,1,8322,True,False,False,good,False,good,False,False,False,False
below_good,26,False,104475000.0,60000000.0,121000.0,25,12776,False,False,False,good,False,good,False,False,False,False
below_good,27,False,104475000.0,29000000.0,30000000.0,20,7388,True,False,False,good,False,good,False,False,False,False
below_good,28,False,104475000.0,47000000.0,29375000.0,17,7266,True,False,False,good,False,good,False,False,False,False
below_good,29,False,104475000.0,10000000.0,10000000.0,1,5922,False,False,False,good,False,good,False,False,False,False
below_good,30,False,104475000.0,41000000.0,25000000.0,17,6282,True,False,False,good,False,good,False,False,False,False
below_good,31,False,104475000.0,29325000.0,29325000.0,1,6740,True,False,False,good,False,good,False,False,False,False
below_good,32,False,104475000.0,12880000.0,12870000.0,4,8203,True,False,False,good,False,good,False,False,False,False
below_good,33,False,104475000.0,100000000.0,100000000.0,6,8264,True,False,False,good,False,good,False,False,False,False
below_good,34,False,104475000.0,72000000.0,54900000.0,6,6565,True,False,False,good,False,good,False,False,False,False
below_good,35,False,104475000.0,102000000.0,33000000.0,19,8887,True,False,False,good,False,good,False,False,False,False
below_good,36,False,104475000.0,12650000.0,11700000.0,12,6860,True,False,False,good,False,good,False,False,False,False
below_good,37,False,104475000.0,29250000.0,23400000.0,2,7553,True,False,False,good,False,good,False,False,False,False
below_good,38,False,104475000.0,24570000.0,18720000.0,13,7012,True,False,False,good,False,good,False,False,False,False
below_good,39,False,104475000.0,101500000.0,427000000.0,15,7708,True,False,False,good,True,bad,False,True,True,False
below_good,40,False,104475000.0,63500000.0,63250000.0,22,6246,True,False,False,good,False,good,False,False,False,False
below_good,41,False,104475000.0,24570000.0,21150000.0,9,5855,True,False,False,good,False,good,False,False,False,False
below_good,42,False,104475000.0,14040000.0,14625000.0,3,6483,True,False,False,good,False,good,False,False,False,False
below_good,43,False,104475000.0,16000000.0,15000000.0,3,8733,True,False,False,good,False,good,False,False,False,False
below_good,44,False,104475000.0,102000000.0,144000000.0,14,9656,True,False,False,good,True,bad,False,True,True,False
below_good,45,False,104475000.0,58500000.0,58500000.0,1,8476,True,False,False,good,False,good,False,False,False,False
below_good,46,False,104475000.0,35100000.0,58500000.0,8,7548,True,False,False,good,False,good,False,False,False,False
below_good,47,False,104475000.0,32000000.0,18750000.0,24,8251,True,False,False,good,False,good,False,False,False,False
below_good,48,False,104475000.0,38500000.0,22000000.0,26,5976,True,False,False,good,False,good,False,False,False,False
below_good,49,False,104475000.0,103500000.0,47200000.0,3,8085,True,False,False,good,False,good,False,False,False,False
below_good,50,False,104475000.0,18000000.0,18000000.0,1,7345,True,False,False,good,False,good,False,False,False,False
below_good,51,False,104475000.0,105300000.0,117000000.0,10,7647,True,False,True,bad,True,bad,False,False,False,False
below_good,52,False,104475000.0,87750000.0,93600000.0,3,6868,True,False,False,good,False,good,False,False,False,False
below_good,53,False,104475000.0,58750000.0,35700000.0,5,5941,True,False,False,good,False,good,False,False,False,False
below_good,54,False,104475000.0,40950000.0,14040000.0,4,5887,True,False,False,good,False,good,False,False,False,False
below_good,55,False,104475000.0,35000000.0,17700000.0,9,7110,True,False,False,good,False,good,False,False,False,False
below_good,56,False,104475000.0,50000000.0,357000000.0,22,9608,True,False,False,good,True,bad,False,True,True,False
below_good,57,False,104475000.0,16500000.0,8730000.0,12,7046,False,False,False,good,False,good,False,False,False,False
below_good,58,False,104475000.0,104000000.0,13200000.0,32,9903,True,False,False,good,False,good,False,False,False,False
below_good,59,False,104475000.0,19500000.0,15860000.0,8,6325,True,False,False,good,False,good,False,False,False,False
below_good,60,False,104475000.0,95000000.0,8025000.0,24,11155,False,False,False,good,False,good,False,False,False,False
below_good,61,False,104475000.0,100000000.0,50000000.0,9,7234,True,False,False,good,False,good,False,False,False,False
below_good,62,False,104475000.0,62500000.0,52000000.0,6,6918,True,False,False,good,False,good,False,False,False,False
below_good,63,False,104475000.0,103000000.0,180000000.0,19,9766,True,False,False,good,True,bad,False,True,True,False
below_good,64,False,104475000.0,55000000.0,60000000.0,10,5283,True,False,False,good,False,good,False,False,False,False
below_good,65,False,104475000.0,24150000.0,100000.0,10,7594,False,False,False,good,False,good,False,False,False,False
below_good,66,False,104475000.0,9525000.0,110000.0,28,8737,False,False,False,good,False,good,False,False,False,False
below_good,67,False,104475000.0,40950000.0,26910000.0,5,6613,True,False,False,good,False,good,False,False,False,False
below_good,68,False,104475000.0,58500000.0,46800000.0,6,9939,True,False,False,good,False,good,False,False,False,False
below_good,69,False,104475000.0,15000000.0,10500000.0,14,6980,True,False,False,good,False,good,False,False,False,False
below_good,70,False,104475000.0,21600000.0,11700000.0,4,911,True,False,False,good,False,good,False,False,False,False
below_good,71,False,104475000.0,102000000.0,120000000.0,2,7014,True,False,False,good,True,bad,False,True,True,False
below_good,72,False,104475000.0,40950000.0,23800000.0,7,7230,True,False,False,good,False,good,False,False,False,False
below_good,73,False,104475000.0,28600000.0,13200000.0,18,6468,True,False,False,good,False,good,False,False,False,False
below_good,74,False,104475000.0,100000000.0,100000000.0,1,8576,True,False,False,good,False,good,False,False,False,False
below_good,75,False,104475000.0,100000000.0,62500000.0,13,6757,True,False,False,good,False,good,False,False,False,False
below_good,76,False,104475000.0,95000000.0,80000000.0,4,6845,True,False,False,good,False,good,False,False,False,False
below_good,77,False,104475000.0,13000000.0,12000000.0,24,6213,False,False,False,good,False,good,False,False,False,False
below_good,78,False,104475000.0,42350000.0,12000000.0,7,6026,True,False,False,good,False,good,False,False,False,False
below_good,79,False,104475000.0,7400000.0,5265000.0,29,6582,False,False,False,good,False,good,False,False,False,False
below_good,80,False,104475000.0,23500000.0,16660000.0,11,11339,True,False,False,good,False,good,False,False,False,False
below_good,81,False,104475000.0,29250000.0,28750000.0,2,6811,True,False,False,good,False,good,False,False,False,False
below_good,82,False,104475000.0,104475000.0,180000000.0,10,9208,True,False,False,good,True,bad,False,True,True,False
below_good,83,False,104475000.0,28750000.0,23000000.0,12,7457,True,False,False,good,False,good,False,False,False,False
below_good,84,False,104475000.0,18000000.0,12300000.0,10,5991,True,False,False,good,False,good,False,False,False,False
below_good,85,False,104475000.0,101050000.0,101050000.0,1,7848,True,False,False,good,False,good,False,False,False,False
below_good,86,False,104475000.0,30000000.0,30000000.0,1,8807,True,False,False,good,False,good,False,False,False,False
below_good,87,False,104475000.0,34220000.0,23500000.0,8,7881,True,False,False,good,False,good,False,False,False,False
below_good,88,False,104475000.0,119000000.0,333200000.0,10,32000,True,False,True,bad,True,bad,False,False,False,False
below_good,89,False,104475000.0,103000000.0,240000000.0,21,6777,False,False,False,good,True,bad,False,True,True,False
below_good,90,False,104475000.0,14625000.0,14625000.0,1,5776,True,False,False,good,False,good,False,False,False,False
below_good,91,False,104475000.0,103500000.0,468000000.0,4,7645,True,False,False,good,True,bad,False,True,True,False
below_good,92,False,104475000.0,20000000.0,21600000.0,13,5495,True,False,False,good,False,good,False,False,False,False
below_good,93,False,104475000.0,97000000.0,96000000.0,29,8195,True,False,False,good,False,good,False,False,False,False
below_good,94,False,104475000.0,58000000.0,60000000.0,8,1100,True,False,False,good,False,good,False,False,False,False
below_good,95,False,104475000.0,35100000.0,29250000.0,3,6945,True,False,False,good,False,good,False,False,False,False
below_good,96,False,104475000.0,66000000.0,72000000.0,24,7647,True,False,False,good,False,good,False,False,False,False
below_good,97,False,104475000.0,12500000.0,12500000.0,1,5918,True,False,False,good,False,good,False,False,False,False
below_good,98,False,104475000.0,98400000.0,81900000.0,28,7728,True,False,False,good,False,good,False,False,False,False
below_good,99,False,104475000.0,80000000.0,80000000.0,1,8046,True,False,False,good,False,good,False,False,False,False
above_good,0,True,104475000.0,43000000.0,35100000.0,6,6897,True,False,False,bad,False,bad,False,False,False,False
above_good,1,True,104475000.0,105600000.0,34500000.0,26,10060,True,False,True,good,False,bad,True,False,True,False
above_good,2,True,104475000.0,23000000.0,8800000.0,15,10365,False,False,False,bad,False,bad,False,False,False,False
above_good,3,True,104475000.0,105500000.0,105500000.0,1,7479,True,False,True,good,True,good,False,False,False,False
above_good,4,True,104475000.0,175500000.0,295000000.0,16,6812,True,False,True,good,True,good,False,False,False,False
above_good,5,True,104475000.0,106400000.0,112000.0,11,4596,False,False,True,good,False,bad,True,False,True,False
above_good,6,True,104475000.0,234000000.0,234000000.0,3,7739,True,False,True,good,True,good,False,False,False,False
above_good,7,True,104475000.0,105000000.0,30000000.0,18,11787,True,False,True,good,False,bad,True,False,True,False
above_good,8,True,104475000.0,23400000.0,23400000.0,1,5746,True,False,False,bad,False,bad,False,False,False,False
above_good,9,True,104475000.0,110000000.0,110000000.0,1,7850,True,False,True,good,True,good,False,False,False,False
above_good,10,True,104475000.0,180000000.0,180000000.0,1,6992,True,False,True,good,True,good,False,False,False,False
above_good,11,True,104475000.0,105300000.0,105300000.0,1,8801,True,False,True,good,True,good,False,False,False,False
above_good,12,True,104475000.0,115000000.0,142800000.0,6,7196,True,False,True,good,True,good,False,False,False,False
above_good,13,True,104475000.0,117246000.0,9360000.0,18,9563,False,False,True,good,False,bad,True,False,True,False
above_good,14,True,104475000.0,120000000.0,230000000.0,20,8181,True,False,True,good,True,good,False,False,False,False
above_good,15,True,104475000.0,117000000.0,46800000.0,3,10225,True,False,True,good,False,bad,True,False,True,False
above_good,16,True,104475000.0,115000000.0,30000000.0,3,6787,True,False,True,good,False,bad,True,False,True,False
above_good,17,True,104475000.0,105300000.0,234000000.0,11,7898,True,False,True,good,True,good,False,False,False,False
above_good,18,True,104475000.0,117000000.0,7200000.0,3,7169,False,False,True,good,False,bad,True,False,True,False
above_good,19,True,104475000.0,12000000.0,11700000.0,3,6441,True,False,False,bad,False,bad,False,False,False,False
above_good,20,True,104475000.0,105300000.0,40000000.0,20,8382,True,False,True,good,False,bad,True,False,True,False
above_good,21,True,104475000.0,105000000.0,105000000.0,1,8651,True,False,True,good,True,good,False,False,False,False
above_good,22,True,104475000.0,117500000.0,117000000.0,5,7301,True,False,True,good,True,good,False,False,False,False
above_good,23,True,104475000.0,105000000.0,30000000.0,5,10453,True,False,True,good,False,bad,True,False,True,False
above_good,24,True,104475000.0,105300000.0,105300000.0,1,8090,True,False,True,good,True,good,False,False,False,False
above_good,25,True,104475000.0,108000000.0,30000000.0,32,9755,True,False,True,good,False,bad,True,False,True,False
above_good,26,True,104475000.0,105300000.0,105300000.0,1,9777,True,False,True,good,True,good,False,False,False,False
above_good,27,True,104475000.0,117000000.0,121000000.0,7,7825,True,False,True,good,True,good,False,False,False,False
above_good,28,True,104475000.0,105300000.0,105300000.0,1,7435,True,False,True,good,True,good,False,False,False,False
above_good,29,True,104475000.0,110000000.0,36000000.0,6,8566,True,False,True,good,False,bad,True,False,True,False
above_good,30,True,104475000.0,106000000.0,60000000.0,8,7854,True,False,True,good,False,bad,True,False,True,False
above_good,31,True,104475000.0,175000000.0,180000000.0,7,6983,True,False,True,good,True,good,False,False,False,False
above_good,32,True,104475000.0,106000000.0,52650000.0,4,8157,True,False,True,good,False,bad,True,False,True,False
above_good,33,True,104475000.0,42000000.0,41000000.0,2,6355,True,False,False,bad,False,bad,False,False,False,False
above_good,34,True,104475000.0,29250000.0,31000000.0,25,8964,True,False,False,bad,False,bad,False,False,False,False
above_good,35,True,104475000.0,105000000.0,22400000.0,4,8301,True,False,True,good,False,bad,True,False,True,False
above_good,36,True,104475000.0,105000000.0,30500000.0,8,9730,True,False,True,good,False,bad,True,False,True,False
above_good,37,True,104475000.0,120000000.0,120000000.0,5,6141,True,False,True,good,True,good,False,False,False,False
above_good,38,True,104475000.0,105000000.0,48000000.0,4,7656,True,False,True,good,False,bad,True,False,True,False
above_good,39,True,104475000.0,105000000.0,29250000.0,6,9188,True,False,True,good,False,bad,True,False,True,False
above_good,40,True,104475000.0,105000000.0,66000000.0,7,1560,True,False,True,good,False,bad,True,False,True,False
above_good,41,True,104475000.0,115000000.0,32900000.0,6,7508,True,False,True,good,False,bad,True,False,True,False
above_good,42,True,104475000.0,105250000.0,106000000.0,6,8414,True,False,True,good,True,good,False,False,False,False
above_good,43,True,104475000.0,110000000.0,11700000.0,5,7943,True,False,True,good,False,bad,True,False,True,False
above_good,44,True,104475000.0,106000000.0,40000000.0,8,7788,True,False,True,good,False,bad,True,False,True,False
above_good,45,True,104475000.0,104500000.0,30000000.0,6,9348,True,False,True,good,False,bad,True,False,True,False
above_good,46,True,104475000.0,105000000.0,11700000.0,21,9441,True,False,True,good,False,bad,True,False,True,False
above_good,47,True,104475000.0,117703000.0,62000000.0,11,5530,True,False,True,good,False,bad,True,False,True,False
above_good,48,True,104475000.0,43000000.0,18000000.0,23,7970,True,False,False,bad,False,bad,False,False,False,False
above_good,49,True,104475000.0,105000000.0,46800000.0,9,7788,True,False,True,good,False,bad,True,False,True,False
above_good,50,True,104475000.0,104715000.0,105300000.0,3,8911,True,False,True,good,True,good,False,False,False,False
above_good,51,True,104475000.0,110000000.0,17250000.0,5,11491,True,False,True,good,False,bad,True,False,True,False
above_good,52,True,104475000.0,120000000.0,180000000.0,23,8254,True,False,True,good,True,good,False,False,False,False
above_good,53,True,104475000.0,105000000.0,30000000.0,6,7985,True,False,True,good,False,bad,True,False,True,False
above_good,54,True,104475000.0,105000000.0,,0,10270,False,False,True,good,,,,,,
above_good,55,True,104475000.0,210000000.0,210000000.0,1,8497,True,False,True,good,True,good,False,False,False,False
above_good,56,True,104475000.0,105300000.0,105300000.0,1,7435,True,False,True,good,True,good,False,False,False,False
above_good,57,True,104475000.0,110000000.0,,0,8518,False,False,True,good,,,,,,
above_good,58,True,104475000.0,105000000.0,11500000.0,6,9145,True,False,True,good,False,bad,True,False,True,False
above_good,59,True,104475000.0,118500000.0,127000000.0,39,7582,True,False,True,good,True,good,False,False,False,False
above_good,60,True,104475000.0,105000000.0,25000000.0,9,6599,True,False,True,good,False,bad,True,False,True,False
above_good,61,True,104475000.0,85000000.0,50000000.0,23,8609,True,False,False,bad,False,bad,False,False,False,False
above_good,62,True,104475000.0,105300000.0,105300000.0,1,8405,True,False,True,good,True,good,False,False,False,False
above_good,63,True,104475000.0,110000000.0,110000000.0,1,7635,True,False,True,good,True,good,False,False,False,False
above_good,64,True,104475000.0,117000000.0,117000000.0,3,8675,True,False,True,good,True,good,False,False,False,False
above_good,65,True,104475000.0,105000000.0,105000000.0,1,8567,True,False,True,good,True,good,False,False,False,False
above_good,66,True,104475000.0,105000000.0,30000000.0,9,9977,True,False,True,good,False,bad,True,False,True,False
above_good,67,True,104475000.0,105000000.0,105000000.0,1,6385,True,False,True,good,True,good,False,False,False,False
above_good,68,True,104475000.0,105000000.0,14300000.0,15,8434,True,False,True,good,False,bad,True,False,True,False
above_good,69,True,104475000.0,105805800.0,105805800.0,1,7786,True,False,True,good,True,good,False,False,False,False
above_good,70,True,104475000.0,105500000.0,46000000.0,15,7798,True,False,True,good,False,bad,True,False,True,False
above_good,71,True,104475000.0,105000000.0,14100000.0,11,7335,True,False,True,good,False,bad,True,False,True,False
above_good,72,True,104475000.0,105300000.0,17550000.0,9,9477,True,False,True,good,False,bad,True,False,True,False
above_good,73,True,104475000.0,117000000.0,14040000.0,3,8330,True,False,True,good,False,bad,True,False,True,False
above_good,74,True,104475000.0,119000000.0,120000000.0,11,7647,True,False,True,good,True,good,False,False,False,False
above_good,75,True,104475000.0,117500000.0,130000.0,5,2807,False,False,True,good,False,bad,True,False,True,False
above_good,76,True,104475000.0,118000000.0,125000000.0,6,9450,True,False,True,good,True,good,False,False,False,False
above_good,77,True,104475000.0,117000000.0,41300000.0,8,7291,True,False,True,good,False,bad,True,False,True,False
above_good,78,True,104475000.0,105300000.0,34500000.0,9,9660,True,False,True,good,False,bad,True,False,True,False
above_good,79,True,104475000.0,23000000.0,11000000.0,31,8774,True,False,False,bad,False,bad,False,False,False,False
