group,rollout,t,K,side,move,is_last
baseline[good=below],baseline/4,14,21,good,toward_good,False
baseline[good=below],baseline/4,15,21,good,toward_bad,False
baseline[good=below],baseline/4,16,21,good,toward_bad,False
baseline[good=below],baseline/4,17,21,good,toward_good,False
baseline[good=below],baseline/4,18,21,good,toward_bad,False
baseline[good=below],baseline/4,19,21,good,toward_bad,False
baseline[good=below],baseline/4,20,21,good,,True
baseline[good=above],baseline/5,0,16,bad,toward_bad,False
baseline[good=above],baseline/5,1,16,bad,toward_good,False
baseline[good=above],baseline/5,2,16,bad,toward_good,False
baseline[good=above],baseline/5,3,16,bad,toward_bad,False
baseline[good=above],baseline/5,4,16,bad,toward_bad,False
baseline[good=above],baseline/5,5,16,bad,toward_good,False
baseline[good=above],baseline/5,6,16,bad,toward_good,False
baseline[good=above],baseline/5,7,16,bad,toward_bad,False
baseline[good=above],baseline/5,8,16,bad,toward_bad,False
baseline[good=above],baseline/5,9,16,bad,toward_good,False
baseline[good=above],baseline/5,10,16,bad,toward_good,False
baseline[good=above],baseline/5,11,16,bad,toward_bad,False
baseline[good=above],baseline/5,12,16,bad,toward_good,False
baseline[good=above],baseline/5,13,16,bad,toward_bad,False
baseline[good=above],baseline/5,14,16,bad,toward_bad,False
baseline[good=above],baseline/5,15,16,bad,,True
baseline[good=below],baseline/5,0,16,good,toward_good,False
baseline[good=below],baseline/5,1,16,good,toward_bad,False
baseline[good=below],baseline/5,2,16,good,toward_bad,False
baseline[good=below],baseline/5,3,16,good,toward_good,False
baseline[good=below],baseline/5,4,16,good,toward_good,False
baseline[good=below],baseline/5,5,16,good,toward_bad,False
baseline[good=below],baseline/5,6,16,good,toward_bad,False
baseline[good=below],baseline/5,7,16,good,toward_good,False
baseline[good=below],baseline/5,8,16,good,toward_good,False
baseline[good=below],baseline/5,9,16,good,toward_bad,False
baseline[good=below],baseline/5,10,16,good,toward_bad,False
baseline[good=below],baseline/5,11,16,good,toward_good,False
baseline[good=below],baseline/5,12,16,good,toward_bad,False
baseline[good=below],baseline/5,13,16,good,toward_good,False
baseline[good=below],baseline/5,14,16,good,toward_good,False
baseline[good=below],baseline/5,15,16,good,,True
baseline[good=above],baseline/6,0,3,good,toward_bad,False
baseline[good=above],baseline/6,1,3,good,toward_bad,False
baseline[good=above],baseline/6,2,3,good,,True
baseline[good=below],baseline/6,0,3,bad,toward_good,False
baseline[good=below],baseline/6,1,3,bad,toward_good,False
baseline[good=below],baseline/6,2,3,bad,,True
baseline[good=above],baseline/8,0,5,bad,toward_good,False
baseline[good=above],baseline/8,1,5,bad,toward_good,False
baseline[good=above],baseline/8,2,5,bad,toward_bad,False
baseline[good=above],baseline/8,3,5,bad,toward_good,False
baseline[good=above],baseline/8,4,5,bad,,True
baseline[good=below],baseline/8,0,5,good,toward_bad,False
baseline[good=below],baseline/8,1,5,good,toward_bad,False
baseline[good=below],baseline/8,2,5,good,toward_good,False
baseline[good=below],baseline/8,3,5,good,toward_bad,False
baseline[good=below],baseline/8,4,5,good,,True
baseline[good=above],baseline/9,0,27,bad,toward_good,False
baseline[good=above],baseline/9,1,27,bad,toward_bad,False
baseline[good=above],baseline/9,2,27,bad,toward_bad,False
baseline[good=above],baseline/9,3,27,bad,toward_good,False
baseline[good=above],baseline/9,4,27,bad,toward_good,False
baseline[good=above],baseline/9,5,27,bad,toward_bad,False
baseline[good=above],baseline/9,6,27,bad,toward_good,False
baseline[good=above],baseline/9,7,27,bad,toward_bad,False
baseline[good=above],baseline/9,8,27,bad,toward_good,False
baseline[good=above],baseline/9,9,27,bad,toward_bad,False
baseline[good=above],baseline/9,10,27,bad,toward_good,False
baseline[good=above],baseline/9,11,27,bad,toward_good,False
baseline[good=above],baseline/9,12,27,bad,toward_bad,False
baseline[good=above],baseline/9,13,27,bad,toward_bad,False
baseline[good=above],baseline/9,14,27,bad,toward_good,False
baseline[good=above],baseline/9,15,27,bad,toward_bad,False
baseline[good=above],baseline/9,16,27,bad,toward_bad,False
baseline[good=above],baseline/9,17,27,bad,toward_good,False
baseline[good=above],baseline/9,18,27,bad,toward_good,False
baseline[good=above],baseline/9,19,27,bad,toward_good,False
baseline[good=above],baseline/9,20,27,bad,toward_bad,False
baseline[good=above],baseline/9,21,27,bad,toward_bad,False
baseline[good=above],baseline/9,22,27,bad,toward_bad,False
baseline[good=above],baseline/9,23,27,bad,toward_bad,False
baseline[good=above],baseline/9,24,27,bad,toward_good,False
baseline[good=above],baseline/9,25,27,bad,toward_good,False
baseline[good=above],baseline/9,26,27,bad,,True
baseline[good=below],baseline/9,0,27,good,toward_bad,False
baseline[good=below],baseline/9,1,27,good,toward_good,False
baseline[good=below],baseline/9,2,27,good,toward_good,False
baseline[good=below],baseline/9,3,27,good,toward_bad,False
baseline[good=below],baseline/9,4,27,good,toward_bad,False
baseline[good=below],baseline/9,5,27,good,toward_good,False
baseline[good=below],baseline/9,6,27,good,toward_bad,False
baseline[good=below],baseline/9,7,27,good,toward_good,False
baseline[good=below],baseline/9,8,27,good,toward_bad,False
baseline[good=below],baseline/9,9,27,good,toward_good,False
baseline[good=below],baseline/9,10,27,good,toward_bad,False
baseline[good=below],baseline/9,11,27,good,toward_bad,False
baseline[good=below],baseline/9,12,27,good,toward_good,False
baseline[good=below],baseline/9,13,27,good,toward_good,False
baseline[good=below],baseline/9,14,27,good,toward_bad,False
baseline[good=below],baseline/9,15,27,good,toward_good,False
baseline[good=below],baseline/9,16,27,good,toward_good,False
baseline[good=below],baseline/9,17,27,good,toward_bad,False
baseline[good=below],baseline/9,18,27,good,toward_bad,False
baseline[good=below],baseline/9,19,27,good,toward_bad,False
baseline[good=below],baseline/9,20,27,good,toward_good,False
baseline[good=below],baseline/9,21,27,good,toward_good,False
baseline[good=below],baseline/9,22,27,good,toward_good,False
baseline[good=below],baseline/9,23,27,good,toward_good,False
baseline[good=below],baseline/9,24,27,good,toward_bad,False
baseline[good=below],baseline/9,25,27,good,toward_bad,False
baseline[good=below],baseline/9,26,27,good,,True
baseline[good=above],baseline/10,0,8,good,toward_bad,False
baseline[good=above],baseline/10,1,8,bad,toward_bad,False
baseline[good=above],baseline/10,2,8,bad,toward_bad,False
baseline[good=above],baseline/10,3,8,bad,toward_bad,False
baseline[good=above],baseline/10,4,8,bad,toward_good,False
baseline[good=above],baseline/10,5,8,bad,toward_bad,False
baseline[good=above],baseline/10,6,8,bad,toward_bad,False
baseline[good=above],baseline/10,7,8,bad,,True
baseline[good=below],baseline/10,0,8,bad,toward_good,False
baseline[good=below],baseline/10,1,8,good,toward_good,False
baseline[good=below],baseline/10,2,8,good,toward_good,False
baseline[good=below],baseline/10,3,8,good,toward_good,False
baseline[good=below],baseline/10,4,8,good,toward_bad,False
baseline[good=below],baseline/10,5,8,good,toward_good,False
baseline[good=below],baseline/10,6,8,good,toward_good,False
baseline[good=below],baseline/10,7,8,good,,True
baseline[good=above],baseline/11,0,12,bad,toward_good,False
baseline[good=above],baseline/11,1,12,bad,toward_good,False
baseline[good=above],baseline/11,2,12,bad,toward_good,False
baseline[good=above],baseline/11,3,12,bad,toward_bad,False
baseline[good=above],baseline/11,4,12,bad,toward_good,False
baseline[good=above],baseline/11,5,12,bad,toward_bad,False
baseline[good=above],baseline/11,6,12,bad,toward_good,False
baseline[good=above],baseline/11,7,12,bad,toward_bad,False
baseline[good=above],baseline/11,8,12,bad,toward_good,False
baseline[good=above],baseline/11,9,12,bad,toward_good,False
baseline[good=above],baseline/11,10,12,bad,toward_bad,False
baseline[good=above],baseline/11,11,12,bad,,True
baseline[good=below],baseline/11,0,12,good,toward_bad,False
baseline[good=below],baseline/11,1,12,good,toward_bad,False
baseline[good=below],baseline/11,2,12,good,toward_bad,False
baseline[good=below],baseline/11,3,12,good,toward_good,False
baseline[good=below],baseline/11,4,12,good,toward_bad,False
baseline[good=below],baseline/11,5,12,good,toward_good,False
baseline[good=below],baseline/11,6,12,good,toward_bad,False
baseline[good=below],baseline/11,7,12,good,toward_good,False
baseline[good=below],baseline/11,8,12,good,toward_bad,False
baseline[good=below],baseline/11,9,12,good,toward_bad,False
baseline[good=below],baseline/11,10,12,good,toward_good,False
baseline[good=below],baseline/11,11,12,good,,True
baseline[good=above],baseline/14,0,6,bad,toward_bad,False
baseline[good=above],baseline/14,1,6,bad,toward_bad,False
baseline[good=above],baseline/14,2,6,bad,toward_bad,False
baseline[good=above],baseline/14,3,6,bad,toward_good,False
baseline[good=above],baseline/14,4,6,bad,toward_good,False
baseline[good=above],baseline/14,5,6,bad,,True
baseline[good=below],baseline/14,0,6,good,toward_good,False
baseline[good=below],baseline/14,1,6,good,toward_good,False
baseline[good=below],baseline/14,2,6,good,toward_good,False
baseline[good=below],baseline/14,3,6,good,toward_bad,False
baseline[good=below],baseline/14,4,6,good,toward_bad,False
baseline[good=below],baseline/14,5,6,good,,True
baseline[good=above],baseline/15,0,12,bad,toward_bad,False
baseline[good=above],baseline/15,1,12,bad,toward_good,False
baseline[good=above],baseline/15,2,12,bad,toward_bad,False
baseline[good=above],baseline/15,3,12,bad,toward_good,False
baseline[good=above],baseline/15,4,12,bad,toward_bad,False
baseline[good=above],baseline/15,5,12,bad,toward_bad,False
baseline[good=above],baseline/15,6,12,bad,toward_bad,False
baseline[good=above],baseline/15,7,12,bad,toward_good,False
baseline[good=above],baseline/15,8,12,bad,toward_good,False
baseline[good=above],baseline/15,9,12,bad,toward_good,False
baseline[good=above],baseline/15,10,12,bad,toward_bad,False
baseline[good=above],baseline/15,11,12,bad,,True
baseline[good=below],baseline/15,0,12,good,toward_good,False
baseline[good=below],baseline/15,1,12,good,toward_bad,False
baseline[good=below],baseline/15,2,12,good,toward_good,False
baseline[good=below],baseline/15,3,12,good,toward_bad,False
baseline[good=below],baseline/15,4,12,good,toward_good,False
baseline[good=below],baseline/15,5,12,good,toward_good,False
baseline[good=below],baseline/15,6,12,good,toward_good,False
baseline[good=below],baseline/15,7,12,good,toward_bad,False
baseline[good=below],baseline/15,8,12,good,toward_bad,False
baseline[good=below],baseline/15,9,12,good,toward_bad,False
baseline[good=below],baseline/15,10,12,good,toward_good,False
baseline[good=below],baseline/15,11,12,good,,True
baseline[good=above],baseline/16,0,6,good,toward_bad,False
baseline[good=above],baseline/16,1,6,good,toward_bad,False
baseline[good=above],baseline/16,2,6,good,toward_good,False
baseline[good=above],baseline/16,3,6,good,toward_bad,False
baseline[good=above],baseline/16,4,6,good,toward_good,False
baseline[good=above],baseline/16,5,6,good,,True
baseline[good=below],baseline/16,0,6,bad,toward_good,False
baseline[good=below],baseline/16,1,6,bad,toward_good,False
baseline[good=below],baseline/16,2,6,bad,toward_bad,False
baseline[good=below],baseline/16,3,6,bad,toward_good,False
baseline[good=below],baseline/16,4,6,bad,toward_bad,False
baseline[good=below],baseline/16,5,6,bad,,True
baseline[good=above],baseline/17,0,2,bad,toward_good,False
baseline[good=above],baseline/17,1,2,bad,,True
baseline[good=below],baseline/17,0,2,good,toward_bad,False
baseline[good=below],baseline/17,1,2,good,,True
baseline[good=above],baseline/19,0,30,bad,toward_bad,False
baseline[good=above],baseline/19,1,30,bad,toward_bad,False
baseline[good=above],baseline/19,2,30,bad,toward_good,False
baseline[good=above],baseline/19,3,30,bad,toward_good,False
baseline[good=above],baseline/19,4,30,bad,toward_bad,False
baseline[good=above],baseline/19,5,30,bad,toward_bad,False
baseline[good=above],baseline/19,6,30,bad,toward_good,False
baseline[good=above],baseline/19,7,30,bad,toward_good,False
baseline[good=above],baseline/19,8,30,bad,toward_bad,False
baseline[good=above],baseline/19,9,30,bad,toward_good,False
baseline[good=above],baseline/19,10,30,bad,toward_bad,False
baseline[good=above],baseline/19,11,30,bad,toward_good,False
baseline[good=above],baseline/19,12,30,bad,toward_good,False
baseline[good=above],baseline/19,13,30,bad,toward_bad,False
baseline[good=above],baseline/19,14,30,bad,toward_bad,False
baseline[good=above],baseline/19,15,30,bad,toward_good,False
baseline[good=above],baseline/19,16,30,bad,toward_bad,False
baseline[good=above],baseline/19,17,30,bad,toward_bad,False
baseline[good=above],baseline/19,18,30,bad,toward_bad,False
baseline[good=above],baseline/19,19,30,bad,toward_bad,False
baseline[good=above],baseline/19,20,30,bad,toward_good,False
baseline[good=above],baseline/19,21,30,bad,toward_bad,False
baseline[good=above],baseline/19,22,30,bad,toward_good,False
baseline[good=above],baseline/19,23,30,bad,toward_bad,False
baseline[good=above],baseline/19,24,30,bad,toward_good,False
baseline[good=above],baseline/19,25,30,bad,toward_bad,False
baseline[good=above],baseline/19,26,30,bad,toward_bad,False
baseline[good=above],baseline/19,27,30,bad,toward_bad,False
baseline[good=above],baseline/19,28,30,bad,toward_bad,False
baseline[good=above],baseline/19,29,30,bad,,True
baseline[good=below],baseline/19,0,30,good,toward_good,False
baseline[good=below],baseline/19,1,30,good,toward_good,False
baseline[good=below],baseline/19,2,30,good,toward_bad,False
baseline[good=below],baseline/19,3,30,good,toward_bad,False
baseline[good=below],baseline/19,4,30,good,toward_good,False
baseline[good=below],baseline/19,5,30,good,toward_good,False
baseline[good=below],baseline/19,6,30,good,toward_bad,False
baseline[good=below],baseline/19,7,30,good,toward_bad,False
baseline[good=below],baseline/19,8,30,good,toward_good,False
baseline[good=below],baseline/19,9,30,good,toward_bad,False
baseline[good=below],baseline/19,10,30,good,toward_good,False
baseline[good=below],baseline/19,11,30,good,toward_bad,False
baseline[good=below],baseline/19,12,30,good,toward_bad,False
baseline[good=below],baseline/19,13,30,good,toward_good,False
baseline[good=below],baseline/19,14,30,good,toward_good,False
baseline[good=below],baseline/19,15,30,good,toward_bad,False
baseline[good=below],baseline/19,16,30,good,toward_good,False
baseline[good=below],baseline/19,17,30,good,toward_good,False
baseline[good=below],baseline/19,18,30,good,toward_good,False
baseline[good=below],baseline/19,19,30,good,toward_good,False
baseline[good=below],baseline/19,20,30,good,toward_bad,False
baseline[good=below],baseline/19,21,30,good,toward_good,False
baseline[good=below],baseline/19,22,30,good,toward_bad,False
baseline[good=below],baseline/19,23,30,good,toward_good,False
baseline[good=below],baseline/19,24,30,good,toward_bad,False
baseline[good=below],baseline/19,25,30,good,toward_good,False
baseline[good=below],baseline/19,26,30,good,toward_good,False
baseline[good=below],baseline/19,27,30,good,toward_good,False
baseline[good=below],baseline/19,28,30,good,toward_good,False
baseline[good=below],baseline/19,29,30,good,,True
baseline[good=above],baseline/20,0,10,bad,toward_bad,False
baseline[good=above],baseline/20,1,10,bad,toward_good,False
baseline[good=above],baseline/20,2,10,bad,toward_bad,False
baseline[good=above],baseline/20,3,10,bad,toward_bad,False
baseline[good=above],baseline/20,4,10,bad,toward_good,False
baseline[good=above],baseline/20,5,10,bad,toward_bad,False
baseline[good=above],baseline/20,6,10,bad,toward_good,False
baseline[good=above],baseline/20,7,10,bad,toward_good,False
baseline[good=above],baseline/20,8,10,bad,toward_good,False
baseline[good=above],baseline/20,9,10,bad,,True
baseline[good=below],baseline/20,0,10,good,toward_good,False
baseline[good=below],baseline/20,1,10,good,toward_bad,False
baseline[good=below],baseline/20,2,10,good,toward_good,False
baseline[good=below],baseline/20,3,10,good,toward_good,False
baseline[good=below],baseline/20,4,10,good,toward_bad,False
baseline[good=below],baseline/20,5,10,good,toward_good,False
baseline[good=below],baseline/20,6,10,good,toward_bad,False
baseline[good=below],baseline/20,7,10,good,toward_bad,False
baseline[good=below],baseline/20,8,10,good,toward_bad,False
baseline[good=below],baseline/20,9,10,good,,True
baseline[good=above],baseline/23,0,14,bad,toward_good,False
baseline[good=above],baseline/23,1,14,bad,toward_bad,False
baseline[good=above],baseline/23,2,14,bad,toward_good,False
baseline[good=above],baseline/23,3,14,bad,toward_bad,False
baseline[good=above],baseline/23,4,14,bad,toward_good,False
baseline[good=above],baseline/23,5,14,bad,toward_bad,False
baseline[good=above],baseline/23,6,14,bad,toward_bad,False
baseline[good=above],baseline/23,7,14,bad,toward_good,False
baseline[good=above],baseline/23,8,14,bad,toward_good,False
baseline[good=above],baseline/23,9,14,bad,toward_bad,False
baseline[good=above],baseline/23,10,14,bad,toward_good,False
baseline[good=above],baseline/23,11,14,bad,toward_bad,False
baseline[good=above],baseline/23,12,14,bad,toward_good,False
baseline[good=above],baseline/23,13,14,bad,,True
baseline[good=below],baseline/23,0,14,good,toward_bad,False
baseline[good=below],baseline/23,1,14,good,toward_good,False
baseline[good=below],baseline/23,2,14,good,toward_bad,False
baseline[good=below],baseline/23,3,14,good,toward_good,False
baseline[good=below],baseline/23,4,14,good,toward_bad,False
baseline[good=below],baseline/23,5,14,good,toward_good,False
baseline[good=below],baseline/23,6,14,good,toward_good,False
baseline[good=below],baseline/23,7,14,good,toward_bad,False
baseline[good=below],baseline/23,8,14,good,toward_bad,False
baseline[good=below],baseline/23,9,14,good,toward_good,False
baseline[good=below],baseline/23,10,14,good,toward_bad,False
baseline[good=below],baseline/23,11,14,good,toward_good,False
baseline[good=below],baseline/23,12,14,good,toward_bad,False
baseline[good=below],baseline/23,13,14,good,,True
baseline[good=above],baseline/24,0,19,bad,toward_bad,False
baseline[good=above],baseline/24,1,19,bad,toward_bad,False
baseline[good=above],baseline/24,2,19,bad,toward_good,False
baseline[good=above],baseline/24,3,19,bad,toward_bad,False
baseline[good=above],baseline/24,4,19,bad,toward_bad,False
baseline[good=above],baseline/24,5,19,bad,toward_bad,False
baseline[good=above],baseline/24,6,19,bad,toward_good,False
baseline[good=above],baseline/24,7,19,bad,toward_good,False
baseline[good=above],baseline/24,8,19,bad,toward_bad,False
baseline[good=above],baseline/24,9,19,bad,toward_bad,False
baseline[good=above],baseline/24,10,19,bad,toward_good,False
baseline[good=above],baseline/24,11,19,bad,toward_bad,False
baseline[good=above],baseline/24,12,19,bad,toward_bad,False
baseline[good=above],baseline/24,13,19,bad,toward_bad,False
baseline[good=above],baseline/24,14,19,bad,toward_good,False
baseline[good=above],baseline/24,15,19,bad,toward_bad,False
baseline[good=above],baseline/24,16,19,bad,toward_good,False
baseline[good=above],baseline/24,17,19,bad,toward_bad,False
baseline[good=above],baseline/24,18,19,bad,,True
baseline[good=below],baseline/24,0,19,good,toward_good,False
baseline[good=below],baseline/24,1,19,good,toward_good,False
baseline[good=below],baseline/24,2,19,good,toward_bad,False
baseline[good=below],baseline/24,3,19,good,toward_good,False
baseline[good=below],baseline/24,4,19,good,toward_good,False
baseline[good=below],baseline/24,5,19,good,toward_good,False
baseline[good=below],baseline/24,6,19,good,toward_bad,False
baseline[good=below],baseline/24,7,19,good,toward_bad,False
baseline[good=below],baseline/24,8,19,good,toward_good,False
baseline[good=below],baseline/24,9,19,good,toward_good,False
baseline[good=below],baseline/24,10,19,good,toward_bad,False
baseline[good=below],baseline/24,11,19,good,toward_good,False
baseline[good=below],baseline/24,12,19,good,toward_good,False
baseline[good=below],baseline/24,13,19,good,toward_good,False
baseline[good=below],baseline/24,14,19,good,toward_bad,False
baseline[good=below],baseline/24,15,19,good,toward_good,False
baseline[good=below],baseline/24,16,19,good,toward_bad,False
baseline[good=below],baseline/24,17,19,good,toward_good,False
baseline[good=below],baseline/24,18,19,good,,True
baseline[good=above],baseline/25,0,16,bad,toward_good,False
baseline[good=above],baseline/25,1,16,bad,toward_good,False
baseline[good=above],baseline/25,2,16,bad,toward_bad,False
baseline[good=above],baseline/25,3,16,bad,toward_bad,False
baseline[good=above],baseline/25,4,16,bad,toward_good,False
baseline[good=above],baseline/25,5,16,bad,toward_bad,False
baseline[good=above],baseline/25,6,16,bad,toward_bad,False
baseline[good=above],baseline/25,7,16,bad,toward_bad,False
baseline[good=above],baseline/25,8,16,bad,toward_good,False
baseline[good=above],baseline/25,9,16,bad,toward_good,False
baseline[good=above],baseline/25,10,16,bad,toward_bad,False
baseline[good=above],baseline/25,11,16,bad,toward_bad,False
baseline[good=above],baseline/25,12,16,bad,toward_bad,False
baseline[good=above],baseline/25,13,16,bad,toward_bad,False
baseline[good=above],baseline/25,14,16,bad,toward_bad,False
baseline[good=above],baseline/25,15,16,bad,,True
baseline[good=below],baseline/25,0,16,good,toward_bad,False
