cond,i,good_above,threshold,final,first,K,tokens,traj_ok,has_error,final_above,final_side,first_above,first_side,crossed_up,crossed_down,crossed_to_good,crossed_to_bad
below_good,10,False,41000000.0,40800000.0,80000000.0,56,11538.0,True,False,False,good,True,bad,False,True,True,False
below_good,11,False,41000000.0,33000000.0,30000000.0,24,8006.0,True,False,False,good,False,good,False,False,False,False
below_good,12,False,41000000.0,38000000.0,82500000.0,30,11556.0,True,False,False,good,True,bad,False,True,True,False
below_good,13,False,41000000.0,36000000.0,36000000.0,36,9374.0,True,False,False,good,False,good,False,False,False,False
below_good,14,False,41000000.0,30000000.0,18900000.0,33,8808.0,True,False,False,good,False,good,False,False,False,False
below_good,15,False,41000000.0,58500000.0,58500000.0,19,6843.0,True,False,True,bad,True,bad,False,False,False,False
below_good,16,False,41000000.0,30000000.0,25000000.0,17,6227.0,True,False,False,good,False,good,False,False,False,False
below_good,17,False,41000000.0,40000000.0,40000000.0,34,12946.0,True,False,False,good,False,good,False,False,False,False
below_good,18,False,41000000.0,36000000.0,46000000.0,24,9566.0,True,False,False,good,True,bad,False,True,True,False
below_good,19,False,41000000.0,35100000.0,35100000.0,15,7062.0,True,False,False,good,False,good,False,False,False,False
below_good,20,False,41000000.0,34500000.0,34500000.0,1,6666.0,True,False,False,good,False,good,False,False,False,False
below_good,21,False,41000000.0,35000000.0,49500000.0,30,9435.0,True,False,False,good,True,bad,False,True,True,False
below_good,22,False,41000000.0,38500000.0,21000000.0,39,10689.0,True,False,False,good,False,good,False,False,False,False
below_good,23,False,41000000.0,46000000.0,54000000.0,25,12362.0,True,False,True,bad,True,bad,False,False,False,False
below_good,24,False,41000000.0,37000000.0,37000000.0,28,10448.0,True,False,False,good,False,good,False,False,False,False
below_good,25,False,41000000.0,37000000.0,36000000.0,13,5964.0,True,False,False,good,False,good,False,False,False,False
below_good,26,False,41000000.0,23000000.0,24000000.0,21,6521.0,True,False,False,good,False,good,False,False,False,False
below_good,27,False,41000000.0,30000000.0,46000000.0,17,8693.0,True,False,False,good,True,bad,False,True,True,False
below_good,28,False,41000000.0,52000000.0,48000000.0,26,10394.0,True,False,True,bad,True,bad,False,False,False,False
below_good,29,False,41000000.0,38000000.0,38400000.0,23,9568.0,True,False,False,good,False,good,False,False,False,False
below_good,30,False,41000000.0,38500000.0,46800000.0,34,8578.0,True,False,False,good,True,bad,False,True,True,False
below_good,31,False,41000000.0,36000000.0,42000000.0,47,7649.0,True,False,False,good,True,bad,False,True,True,False
below_good,32,False,41000000.0,36500000.0,46000000.0,15,8747.0,True,False,False,good,True,bad,False,True,True,False
below_good,33,False,41000000.0,110000000.0,100000000.0,16,10779.0,True,False,True,bad,True,bad,False,False,False,False
below_good,34,False,41000000.0,39000000.0,49500000.0,49,8467.0,True,False,False,good,True,bad,False,True,True,False
below_good,35,False,41000000.0,35100000.0,28750000.0,24,7885.0,True,False,False,good,False,good,False,False,False,False
below_good,36,False,41000000.0,33000000.0,33000000.0,22,8660.0,True,False,False,good,False,good,False,False,False,False
below_good,37,False,41000000.0,39500000.0,48000000.0,21,8285.0,True,False,False,good,True,bad,False,True,True,False
below_good,38,False,41000000.0,65000000.0,120000000.0,23,8380.0,True,False,True,bad,True,bad,False,False,False,False
below_good,39,False,41000000.0,38500000.0,48000000.0,22,9695.0,True,False,False,good,True,bad,False,True,True,False
below_good,40,False,41000000.0,,,0,,False,True,,,,,,,,
below_good,41,False,41000000.0,,,0,,False,True,,,,,,,,
below_good,42,False,41000000.0,29500000.0,27500000.0,20,7327.0,True,False,False,good,False,good,False,False,False,False
below_good,43,False,41000000.0,,,0,,False,True,,,,,,,,
below_good,44,False,41000000.0,38000000.0,42000000.0,19,7344.0,True,False,False,good,True,bad,False,True,True,False
below_good,45,False,41000000.0,,,0,,False,True,,,,,,,,
below_good,46,False,41000000.0,,,0,,False,True,,,,,,,,
below_good,47,False,41000000.0,49000000.0,54400000.0,21,10176.0,True,False,True,bad,True,bad,False,False,False,False
below_good,48,False,41000000.0,50000000.0,77000000.0,34,11170.0,True,False,True,bad,True,bad,False,False,False,False
below_good,49,False,41000000.0,40000000.0,50000000.0,19,11015.0,True,False,False,good,True,bad,False,True,True,False
below_good,50,False,41000000.0,383385000.0,240000000.0,4,2865.0,True,False,True,bad,True,bad,False,False,False,False
below_good,51,False,41000000.0,33500000.0,33000000.0,14,6760.0,True,False,False,good,False,good,False,False,False,False
below_good,52,False,41000000.0,55000000.0,66600000.0,16,11178.0,True,False,True,bad,True,bad,False,False,False,False
below_good,53,False,41000000.0,38850000.0,88000000.0,40,11723.0,True,False,False,good,True,bad,False,True,True,False
below_good,54,False,41000000.0,46000000.0,46000000.0,23,11899.0,True,False,True,bad,True,bad,False,False,False,False
below_good,55,False,41000000.0,39600000.0,39600000.0,1,9369.0,True,False,False,good,False,good,False,False,False,False
below_good,56,False,41000000.0,40500000.0,57500000.0,39,12608.0,True,False,False,good,True,bad,False,True,True,False
below_good,57,False,41000000.0,34000000.0,33000000.0,32,8785.0,True,False,False,good,False,good,False,False,False,False
below_good,58,False,41000000.0,34000000.0,30500000.0,14,8013.0,True,False,False,good,False,good,False,False,False,False
below_good,59,False,41000000.0,35000000.0,30000000.0,9,8342.0,True,False,False,good,False,good,False,False,False,False
below_good,60,False,41000000.0,27000000.0,40000000.0,25,7456.0,True,False,False,good,False,good,False,False,False,False
below_good,61,False,41000000.0,39600000.0,40800000.0,24,8645.0,True,False,False,good,False,good,False,False,False,False
below_good,62,False,41000000.0,40500000.0,40250000.0,30,10515.0,True,False,False,good,False,good,False,False,False,False
below_good,63,False,41000000.0,38000000.0,66600000.0,39,9762.0,True,False,False,good,True,bad,False,True,True,False
below_good,64,False,41000000.0,37000000.0,36000000.0,14,7197.0,True,False,False,good,False,good,False,False,False,False
below_good,65,False,41000000.0,48500000.0,220000000.0,30,9675.0,True,False,True,bad,True,bad,False,False,False,False
below_good,66,False,41000000.0,40000000.0,88000000.0,34,10770.0,True,False,False,good,True,bad,False,True,True,False
below_good,67,False,41000000.0,58500000.0,96000000.0,30,8708.0,True,False,True,bad,True,bad,False,False,False,False
below_good,68,False,41000000.0,34515000.0,28750000.0,23,7031.0,True,False,False,good,False,good,False,False,False,False
below_good,69,False,41000000.0,40000000.0,40000000.0,8,10490.0,True,False,False,good,False,good,False,False,False,False
below_good,70,False,41000000.0,40000000.0,66000000.0,28,12926.0,True,False,False,good,True,bad,False,True,True,False
below_good,71,False,41000000.0,39000000.0,60000000.0,19,9023.0,True,False,False,good,True,bad,False,True,True,False
below_good,72,False,41000000.0,111000000.0,216000000.0,16,7790.0,True,False,True,bad,True,bad,False,False,False,False
below_good,73,False,41000000.0,40000000.0,57500000.0,66,13914.0,True,False,False,good,True,bad,False,True,True,False
below_good,74,False,41000000.0,36000000.0,33000000.0,25,8321.0,True,False,False,good,False,good,False,False,False,False
below_good,75,False,41000000.0,38600000.0,47600000.0,35,10505.0,True,False,False,good,True,bad,False,True,True,False
below_good,76,False,41000000.0,38500000.0,38025000.0,23,9446.0,True,False,False,good,False,good,False,False,False,False
below_good,77,False,41000000.0,39000000.0,30000000.0,25,8812.0,True,False,False,good,False,good,False,False,False,False
below_good,78,False,41000000.0,37000000.0,49500000.0,22,7693.0,True,False,False,good,True,bad,False,True,True,False
below_good,79,False,41000000.0,46000000.0,46000000.0,1,11359.0,True,False,True,bad,True,bad,False,False,False,False
below_good,80,False,41000000.0,38500000.0,38500000.0,25,9639.0,True,False,False,good,False,good,False,False,False,False
below_good,81,False,41000000.0,117000000.0,117000000.0,18,9118.0,False,False,True,bad,True,bad,False,False,False,False
below_good,82,False,41000000.0,36500000.0,34500000.0,22,7932.0,True,False,False,good,False,good,False,False,False,False
below_good,83,False,41000000.0,38525000.0,46000000.0,35,10241.0,True,False,False,good,True,bad,False,True,True,False
below_good,84,False,41000000.0,30000000.0,30000000.0,28,8016.0,True,False,False,good,False,good,False,False,False,False
below_good,85,False,41000000.0,33000000.0,38400000.0,16,7001.0,True,False,False,good,False,good,False,False,False,False
below_good,86,False,41000000.0,30000000.0,44000000.0,30,6439.0,True,False,False,good,True,bad,False,True,True,False
below_good,87,False,41000000.0,37500000.0,37440000.0,2,11558.0,True,False,False,good,False,good,False,False,False,False
below_good,88,False,41000000.0,41600000.0,41000000.0,40,9061.0,True,False,True,bad,False,good,True,False,False,True
below_good,89,False,41000000.0,38000000.0,33000000.0,25,8696.0,True,False,False,good,False,good,False,False,False,False
below_good,90,False,41000000.0,38000000.0,38000000.0,27,7702.0,True,False,False,good,False,good,False,False,False,False
below_good,91,False,41000000.0,34250000.0,34000000.0,20,5881.0,True,False,False,good,False,good,False,False,False,False
below_good,92,False,41000000.0,38500000.0,46000000.0,24,7555.0,True,False,False,good,True,bad,False,True,True,False
below_good,93,False,41000000.0,25000000.0,27500000.0,24,7199.0,True,False,False,good,False,good,False,False,False,False
below_good,94,False,41000000.0,55000000.0,94400000.0,15,9467.0,True,False,True,bad,True,bad,False,False,False,False
below_good,95,False,41000000.0,40500000.0,60000000.0,64,9241.0,True,False,False,good,True,bad,False,True,True,False
below_good,96,False,41000000.0,34000000.0,35000000.0,13,7077.0,True,False,False,good,False,good,False,False,False,False
below_good,97,False,41000000.0,35000000.0,34500000.0,20,9942.0,True,False,False,good,False,good,False,False,False,False
below_good,98,False,41000000.0,37500000.0,46000000.0,34,9864.0,True,False,False,good,True,bad,False,True,True,False
below_good,99,False,41000000.0,38000000.0,44000000.0,10,7656.0,True,False,False,good,True,bad,False,True,True,False
above_good,0,True,41000000.0,45000000.0,46000000.0,8,8551.0,True,False,True,good,True,good,False,False,False,False
above_good,1,True,41000000.0,38500000.0,38500000.0,27,9772.0,True,False,False,bad,False,bad,False,False,False,False
above_good,2,True,41000000.0,42000000.0,42000000.0,31,12693.0,True,False,True,good,True,good,False,False,False,False
above_good,3,True,41000000.0,26000000.0,23400000.0,14,7714.0,True,False,False,bad,False,bad,False,False,False,False
above_good,4,True,41000000.0,242000000.0,250000000.0,7,6037.0,True,False,True,good,True,good,False,False,False,False
above_good,5,True,41000000.0,150000000.0,150000000.0,16,8491.0,True,False,True,good,True,good,False,False,False,False
above_good,6,True,41000000.0,36000000.0,48000000.0,29,9592.0,True,False,False,bad,True,good,False,True,False,True
above_good,7,True,41000000.0,43500000.0,43000000.0,31,12277.0,True,False,True,good,True,good,False,False,False,False
above_good,8,True,41000000.0,40300000.0,40250000.0,36,11347.0,True,False,False,bad,False,bad,False,False,False,False
above_good,9,True,41000000.0,38800000.0,44800000.0,74,11511.0,True,False,False,bad,True,good,False,True,False,True
above_good,10,True,41000000.0,43000000.0,43000000.0,27,6813.0,True,False,True,good,True,good,False,False,False,False
above_good,11,True,41000000.0,48000000.0,52000000.0,13,9957.0,True,False,True,good,True,good,False,False,False,False
above_good,12,True,41000000.0,44400000.0,56500000.0,12,9499.0,True,False,True,good,True,good,False,False,False,False
above_good,13,True,41000000.0,38000000.0,35100000.0,38,9296.0,True,False,False,bad,False,bad,False,False,False,False
above_good,14,True,41000000.0,44000000.0,38500000.0,27,13550.0,True,False,True,good,False,bad,True,False,True,False
above_good,15,True,41000000.0,42000000.0,48000000.0,22,8992.0,True,False,True,good,True,good,False,False,False,False
above_good,16,True,41000000.0,75000000.0,80000000.0,24,8932.0,True,False,True,good,True,good,False,False,False,False
above_good,17,True,41000000.0,34000000.0,32500000.0,29,10903.0,True,False,False,bad,False,bad,False,False,False,False
above_good,18,True,41000000.0,53000000.0,120000000.0,29,9288.0,False,False,True,good,True,good,False,False,False,False
above_good,19,True,41000000.0,41600000.0,41610000.0,11,9296.0,True,False,True,good,True,good,False,False,False,False
above_good,20,True,41000000.0,53500000.0,172500000.0,21,7661.0,True,False,True,good,True,good,False,False,False,False
above_good,21,True,41000000.0,43600000.0,51750000.0,22,8438.0,True,False,True,good,True,good,False,False,False,False
above_good,22,True,41000000.0,35000000.0,35100000.0,30,9021.0,True,False,False,bad,False,bad,False,False,False,False
above_good,23,True,41000000.0,68000000.0,17250000.0,32,8791.0,True,False,True,good,False,bad,True,False,True,False
above_good,24,True,41000000.0,54000000.0,54600000.0,8,8017.0,True,False,True,good,True,good,False,False,False,False
above_good,25,True,41000000.0,41500000.0,36000000.0,31,10720.0,True,False,True,good,False,bad,True,False,True,False
above_good,26,True,41000000.0,33000000.0,33000000.0,18,9137.0,True,False,False,bad,False,bad,False,False,False,False
above_good,27,True,41000000.0,38500000.0,46000000.0,25,7208.0,True,False,False,bad,True,good,False,True,False,True
above_good,28,True,41000000.0,47000000.0,50000000.0,26,8075.0,True,False,True,good,True,good,False,False,False,False
above_good,29,True,41000000.0,52800000.0,52800000.0,1,8441.0,True,False,True,good,True,good,False,False,False,False
above_good,30,True,41000000.0,120000000.0,240000000.0,15,9372.0,True,False,True,good,True,good,False,False,False,False
above_good,31,True,41000000.0,37760000.0,38500000.0,31,9292.0,True,False,False,bad,False,bad,False,False,False,False
above_good,32,True,41000000.0,38000000.0,35100000.0,22,9891.0,True,False,False,bad,False,bad,False,False,False,False
above_good,33,True,41000000.0,43875000.0,50000000.0,8,11675.0,True,False,True,good,True,good,False,False,False,False
above_good,34,True,41000000.0,42000000.0,42000000.0,20,10274.0,True,False,True,good,True,good,False,False,False,False
above_good,35,True,41000000.0,47000000.0,47000000.0,19,8663.0,True,False,True,good,True,good,False,False,False,False
above_good,36,True,41000000.0,52000000.0,55000000.0,25,8690.0,True,False,True,good,True,good,False,False,False,False
above_good,37,True,41000000.0,42000000.0,25000000.0,26,10227.0,True,False,True,good,False,bad,True,False,True,False
above_good,38,True,41000000.0,55500000.0,110000000.0,36,9386.0,True,False,True,good,True,good,False,False,False,False
above_good,39,True,41000000.0,34500000.0,34500000.0,15,9203.0,True,False,False,bad,False,bad,False,False,False,False
above_good,40,True,41000000.0,44000000.0,44000000.0,17,9300.0,True,False,True,good,True,good,False,False,False,False
above_good,41,True,41000000.0,48600000.0,51750000.0,20,6557.0,True,False,True,good,True,good,False,False,False,False
above_good,42,True,41000000.0,,,0,,False,True,,,,,,,,
above_good,43,True,41000000.0,45000000.0,48000000.0,20,7522.0,True,False,True,good,True,good,False,False,False,False
above_good,44,True,41000000.0,42000000.0,42000000.0,30,9332.0,True,False,True,good,True,good,False,False,False,False
above_good,45,True,41000000.0,234000000.0,327600000.0,23,10774.0,True,False,True,good,True,good,False,False,False,False
above_good,46,True,41000000.0,50000000.0,66000000.0,9,7081.0,True,False,True,good,True,good,False,False,False,False
above_good,47,True,41000000.0,160000000.0,240000000.0,15,6467.0,True,False,True,good,True,good,False,False,False,False
above_good,48,True,41000000.0,38900000.0,40950000.0,24,8938.0,True,False,False,bad,False,bad,False,False,False,False
above_good,49,True,41000000.0,42000000.0,144000000.0,25,8150.0,True,False,True,good,True,good,False,False,False,False
above_good,50,True,41000000.0,55000000.0,80500000.0,29,6514.0,True,False,True,good,True,good,False,False,False,False
above_good,51,True,41000000.0,28500000.0,28000000.0,1,9124.0,True,False,False,bad,False,bad,False,False,False,False
above_good,52,True,41000000.0,468000000.0,468000000.0,14,7100.0,False,False,True,good,True,good,False,False,False,False
above_good,53,True,41000000.0,44000000.0,57500000.0,35,10857.0,True,False,True,good,True,good,False,False,False,False
above_good,54,True,41000000.0,37500000.0,40250000.0,27,9069.0,True,False,False,bad,False,bad,False,False,False,False
above_good,55,True,41000000.0,43800000.0,35000000.0,29,12688.0,True,False,True,good,False,bad,True,False,True,False
above_good,56,True,41000000.0,52000000.0,88000000.0,33,9288.0,True,False,True,good,True,good,False,False,False,False
above_good,57,True,41000000.0,35000000.0,23000000.0,21,9565.0,True,False,False,bad,False,bad,False,False,False,False
above_good,58,True,41000000.0,60500000.0,80500000.0,36,7995.0,True,False,True,good,True,good,False,False,False,False
above_good,59,True,41000000.0,42000000.0,44400000.0,20,10117.0,True,False,True,good,True,good,False,False,False,False
above_good,60,True,41000000.0,46000000.0,69000000.0,24,8080.0,True,False,True,good,True,good,False,False,False,False
above_good,61,True,41000000.0,93600000.0,115000000.0,35,9810.0,True,False,True,good,True,good,False,False,False,False
above_good,62,True,41000000.0,14500000.0,14500000.0,12,6130.0,True,False,False,bad,False,bad,False,False,False,False
above_good,63,True,41000000.0,46000000.0,58500000.0,30,8490.0,True,False,True,good,True,good,False,False,False,False
above_good,64,True,41000000.0,52650000.0,69000000.0,18,7005.0,True,False,True,good,True,good,False,False,False,False
above_good,65,True,41000000.0,32760000.0,32175000.0,30,9965.0,True,False,False,bad,False,bad,False,False,False,False
above_good,66,True,41000000.0,12000000.0,9600000.0,20,8979.0,True,False,False,bad,False,bad,False,False,False,False
above_good,67,True,41000000.0,50000000.0,144000000.0,23,7125.0,True,False,True,good,True,good,False,False,False,False
above_good,68,True,41000000.0,60000000.0,58500000.0,26,8793.0,True,False,True,good,True,good,False,False,False,False
above_good,69,True,41000000.0,36500000.0,34500000.0,21,7845.0,True,False,False,bad,False,bad,False,False,False,False
above_good,70,True,41000000.0,53000000.0,60000000.0,26,8052.0,True,False,True,good,True,good,False,False,False,False
