cond,i,good_above,threshold,final,first,K,tokens,traj_ok,has_error,final_above,final_side,first_above,first_side,crossed_up,crossed_down,crossed_to_good,crossed_to_bad
below_good,26,False,104475000.0,250000000.0,360000000.0,13,14354,True,False,True,bad,True,bad,False,False,False,False
below_good,27,False,104475000.0,96000000.0,96000000.0,1,8469,True,False,False,good,False,good,False,False,False,False
below_good,28,False,104475000.0,82110000.0,87750000.0,15,9215,True,False,False,good,False,good,False,False,False,False
below_good,29,False,104475000.0,12500000.0,11500000.0,13,6963,True,False,False,good,False,good,False,False,False,False
below_good,30,False,104475000.0,105300000.0,105300000.0,1,11306,True,False,True,bad,True,bad,False,False,False,False
below_good,31,False,104475000.0,234000000.0,238000000.0,2,12016,True,False,True,bad,True,bad,False,False,False,False
below_good,32,False,104475000.0,103900000.0,103700000.0,13,11400,True,False,False,good,False,good,False,False,False,False
below_good,33,False,104475000.0,102440100.0,,0,13224,False,False,False,good,,,,,,
below_good,34,False,104475000.0,100000000.0,97500000.0,6,17034,True,False,False,good,False,good,False,False,False,False
below_good,35,False,104475000.0,95000000.0,,0,538,False,False,False,good,,,,,,
below_good,36,False,104475000.0,103500000.0,117000.0,42,16861,False,False,False,good,False,good,False,False,False,False
below_good,37,False,104475000.0,104000000.0,103500000.0,5,16668,True,False,False,good,False,good,False,False,False,False
below_good,38,False,104475000.0,115000000.0,172500000.0,23,12949,True,False,True,bad,True,bad,False,False,False,False
below_good,39,False,104475000.0,58420000.0,57750000.0,28,10547,True,False,False,good,False,good,False,False,False,False
below_good,40,False,104475000.0,66000000.0,64000000.0,14,9301,True,False,False,good,False,good,False,False,False,False
below_good,41,False,104475000.0,114500000.0,116500000.0,22,14173,True,False,True,bad,True,bad,False,False,False,False
below_good,42,False,104475000.0,255000000.0,107000.0,31,11087,False,False,True,bad,False,good,True,False,False,True
below_good,43,False,104475000.0,117800000.0,143750000.0,7,4874,True,False,True,bad,True,bad,False,False,False,False
below_good,44,False,104475000.0,55000000.0,44000000.0,34,10413,True,False,False,good,False,good,False,False,False,False
below_good,45,False,104475000.0,52911000.0,52911000.0,1,11261,True,False,False,good,False,good,False,False,False,False
below_good,46,False,104475000.0,108000000.0,142500000.0,26,15041,True,False,True,bad,True,bad,False,False,False,False
below_good,47,False,104475000.0,152400000.0,125000000.0,17,14215,True,False,True,bad,True,bad,False,False,False,False
below_good,48,False,104475000.0,45600000.0,40800000.0,11,10184,True,False,False,good,False,good,False,False,False,False
below_good,49,False,104475000.0,100000000.0,100000000.0,1,14687,True,False,False,good,False,good,False,False,False,False
below_good,50,False,104475000.0,100000000.0,145125000.0,12,17041,True,False,False,good,True,bad,False,True,True,False
below_good,51,False,104475000.0,112000000.0,110000000.0,27,12426,True,False,True,bad,True,bad,False,False,False,False
below_good,52,False,104475000.0,89350000.0,76000000.0,14,8907,True,False,False,good,False,good,False,False,False,False
below_good,53,False,104475000.0,102000000.0,130200000.0,7,14336,True,False,False,good,True,bad,False,True,True,False
below_good,54,False,104475000.0,101850000.0,101850000.0,1,11137,True,False,False,good,False,good,False,False,False,False
below_good,55,False,104475000.0,297500000.0,351000000.0,12,12579,True,False,True,bad,True,bad,False,False,False,False
below_good,56,False,104475000.0,117200000.0,117500000.0,10,11171,True,False,True,bad,True,bad,False,False,False,False
below_good,57,False,104475000.0,63500000.0,57500000.0,34,11634,True,False,False,good,False,good,False,False,False,False
below_good,58,False,104475000.0,103500000.0,139200000.0,8,13157,True,False,False,good,True,bad,False,True,True,False
below_good,59,False,104475000.0,102000000.0,117000.0,6,11209,False,False,False,good,False,good,False,False,False,False
below_good,60,False,104475000.0,100000000.0,100000000.0,21,13631,True,False,False,good,False,good,False,False,False,False
below_good,61,False,104475000.0,103000000.0,150000000.0,27,13649,True,False,False,good,True,bad,False,True,True,False
below_good,62,False,104475000.0,95000000.0,80750000.0,18,7361,True,False,False,good,False,good,False,False,False,False
below_good,63,False,104475000.0,31995000.0,30000000.0,23,11353,True,False,False,good,False,good,False,False,False,False
below_good,64,False,104475000.0,48300000.0,33000000.0,13,10885,True,False,False,good,False,good,False,False,False,False
below_good,65,False,104475000.0,54280000.0,28750000.0,30,8443,True,False,False,good,False,good,False,False,False,False
below_good,66,False,104475000.0,329000000.0,345000000.0,16,10915,True,False,True,bad,True,bad,False,False,False,False
below_good,67,False,104475000.0,51100000.0,30000000.0,33,11415,True,False,False,good,False,good,False,False,False,False
below_good,68,False,104475000.0,52050000.0,46800000.0,1,9242,True,False,False,good,False,good,False,False,False,False
below_good,69,False,104475000.0,100000000.0,100000000.0,6,11386,True,False,False,good,False,good,False,False,False,False
below_good,70,False,104475000.0,102500000.0,115000.0,8,13821,False,False,False,good,False,good,False,False,False,False
below_good,71,False,104475000.0,98000000.0,30000000.0,17,14184,True,False,False,good,False,good,False,False,False,False
below_good,72,False,104475000.0,112000000.0,104475000.0,17,9484,True,False,True,bad,False,good,True,False,False,True
below_good,73,False,104475000.0,91500000.0,87750000.0,42,10166,True,False,False,good,False,good,False,False,False,False
below_good,74,False,104475000.0,89600000.0,34500000.0,3,3241,True,False,False,good,False,good,False,False,False,False
below_good,75,False,104475000.0,625000000.0,625000000.0,3,10559,True,False,True,bad,True,bad,False,False,False,False
below_good,76,False,104475000.0,103500000.0,103500000.0,1,17728,True,False,False,good,False,good,False,False,False,False
below_good,77,False,104475000.0,345000000.0,115000.0,5,1698,False,False,True,bad,False,good,True,False,False,True
below_good,78,False,104475000.0,960000000.0,970000000.0,7,9056,False,False,True,bad,True,bad,False,False,False,False
below_good,79,False,104475000.0,750000000.0,750000000.0,1,8437,True,False,True,bad,True,bad,False,False,False,False
below_good,80,False,104475000.0,98000000.0,157500000.0,24,9764,True,False,False,good,True,bad,False,True,True,False
below_good,81,False,104475000.0,48000000.0,48000000.0,1,7712,True,False,False,good,False,good,False,False,False,False
below_good,82,False,104475000.0,126500000.0,144000000.0,14,6701,True,False,True,bad,True,bad,False,False,False,False
below_good,83,False,104475000.0,95000000.0,69000000.0,52,9669,True,False,False,good,False,good,False,False,False,False
below_good,84,False,104475000.0,64050000.0,120000.0,55,11415,False,False,False,good,False,good,False,False,False,False
below_good,85,False,104475000.0,46840000.0,46840000.0,3,8919,True,False,False,good,False,good,False,False,False,False
below_good,86,False,104475000.0,48000000.0,51750000.0,3,10167,True,False,False,good,False,good,False,False,False,False
below_good,87,False,104475000.0,100000000.0,98000000.0,14,16335,True,False,False,good,False,good,False,False,False,False
below_good,88,False,104475000.0,103500000.0,103500000.0,1,10904,True,False,False,good,False,good,False,False,False,False
below_good,89,False,104475000.0,250000000.0,500000000.0,3,14532,True,False,True,bad,True,bad,False,False,False,False
below_good,90,False,104475000.0,287500000.0,292500000.0,19,9724,True,False,True,bad,True,bad,False,False,False,False
below_good,91,False,104475000.0,55575000.0,53625000.0,2,7450,True,False,False,good,False,good,False,False,False,False
below_good,92,False,104475000.0,85000000.0,57500000.0,28,8580,True,False,False,good,False,good,False,False,False,False
below_good,93,False,104475000.0,100000000.0,460000000.0,9,14449,True,False,False,good,True,bad,False,True,True,False
below_good,94,False,104475000.0,89400000.0,86250000.0,48,14967,True,False,False,good,False,good,False,False,False,False
below_good,95,False,104475000.0,100000000.0,117000000.0,2,22168,True,False,False,good,True,bad,False,True,True,False
below_good,96,False,104475000.0,88000000.0,54000000.0,43,9285,True,False,False,good,False,good,False,False,False,False
below_good,97,False,104475000.0,102000000.0,115000000.0,30,11704,True,False,False,good,True,bad,False,True,True,False
below_good,98,False,104475000.0,50607900.0,50600000.0,1,10885,True,False,False,good,False,good,False,False,False,False
below_good,99,False,104475000.0,97750000.0,74750000.0,24,11990,True,False,False,good,False,good,False,False,False,False
above_good,0,True,104475000.0,105000000.0,105000000.0,1,9674,True,False,True,good,True,good,False,False,False,False
above_good,1,True,104475000.0,113050000.0,103500000.0,15,8806,True,False,True,good,False,bad,True,False,True,False
above_good,2,True,104475000.0,106000000.0,106000000.0,1,13339,True,False,True,good,True,good,False,False,False,False
above_good,3,True,104475000.0,145000000.0,275000000.0,10,8587,True,False,True,good,True,good,False,False,False,False
above_good,4,True,104475000.0,110000000.0,,0,12677,False,False,True,good,,,,,,
above_good,5,True,104475000.0,105000000.0,69000000.0,6,12384,True,False,True,good,False,bad,True,False,True,False
above_good,6,True,104475000.0,183000000.0,244000000.0,5,4619,True,False,True,good,True,good,False,False,False,False
above_good,7,True,104475000.0,105000000.0,117000.0,6,11327,False,False,True,good,False,bad,True,False,True,False
above_good,8,True,104475000.0,140000000.0,200000000.0,8,9301,True,False,True,good,True,good,False,False,False,False
above_good,9,True,104475000.0,125000000.0,125000000.0,4,7679,True,False,True,good,True,good,False,False,False,False
above_good,10,True,104475000.0,117500000.0,117000000.0,19,12279,True,False,True,good,True,good,False,False,False,False
above_good,11,True,104475000.0,141000000.0,115000000.0,6,14148,True,False,True,good,True,good,False,False,False,False
above_good,12,True,104475000.0,115000000.0,130950000.0,47,11046,True,False,True,good,True,good,False,False,False,False
above_good,13,True,104475000.0,135000000.0,234000000.0,31,9857,True,False,True,good,True,good,False,False,False,False
above_good,14,True,104475000.0,58500000.0,58500000.0,1,9418,True,False,False,bad,False,bad,False,False,False,False
above_good,15,True,104475000.0,210600000.0,292500000.0,33,10917,True,False,True,good,True,good,False,False,False,False
above_good,16,True,104475000.0,85200000.0,30000000.0,19,17690,True,False,False,bad,False,bad,False,False,False,False
above_good,17,True,104475000.0,126500000.0,126500000.0,1,11482,True,False,True,good,True,good,False,False,False,False
above_good,18,True,104475000.0,118200000.0,118200000.0,3,10336,True,False,True,good,True,good,False,False,False,False
above_good,19,True,104475000.0,106000000.0,105250000.0,3,10982,True,False,True,good,True,good,False,False,False,False
above_good,20,True,104475000.0,105000000.0,100000000.0,2,13769,True,False,True,good,False,bad,True,False,True,False
above_good,21,True,104475000.0,32500000.0,120000.0,7,11496,False,False,False,bad,False,bad,False,False,False,False
above_good,22,True,104475000.0,108500000.0,69000000.0,27,11696,True,False,True,good,False,bad,True,False,True,False
above_good,23,True,104475000.0,115000000.0,115000000.0,1,12118,True,False,True,good,True,good,False,False,False,False
above_good,24,True,104475000.0,171500000.0,212000000.0,5,4442,True,False,True,good,True,good,False,False,False,False
above_good,25,True,104475000.0,111200000.0,30000000.0,49,12048,False,False,True,good,False,bad,True,False,True,False
above_good,26,True,104475000.0,108000000.0,110000000.0,2,13281,True,False,True,good,True,good,False,False,False,False
above_good,27,True,104475000.0,1200000000.0,1200000000.0,1,8873,False,False,True,good,True,good,False,False,False,False
above_good,28,True,104475000.0,105000000.0,100000000.0,2,11423,True,False,True,good,False,bad,True,False,True,False
above_good,29,True,104475000.0,105000000.0,41300000.0,11,16111,True,False,True,good,False,bad,True,False,True,False
above_good,30,True,104475000.0,58500000.0,37500000.0,22,15885,True,False,False,bad,False,bad,False,False,False,False
above_good,31,True,104475000.0,106662500.0,106662500.0,15,16447,True,False,True,good,True,good,False,False,False,False
above_good,32,True,104475000.0,105500000.0,106000000.0,7,8848,True,False,True,good,True,good,False,False,False,False
above_good,33,True,104475000.0,115000000.0,115000000.0,4,8667,True,False,True,good,True,good,False,False,False,False
above_good,34,True,104475000.0,105000000.0,45000000.0,6,9919,True,False,True,good,False,bad,True,False,True,False
above_good,35,True,104475000.0,105000000.0,60000000.0,6,14442,True,False,True,good,False,bad,True,False,True,False
above_good,36,True,104475000.0,42000000.0,40000000.0,6,11507,True,False,False,bad,False,bad,False,False,False,False
above_good,37,True,104475000.0,117000000.0,117000000.0,1,10016,True,False,True,good,True,good,False,False,False,False
above_good,38,True,104475000.0,107000000.0,105000000.0,6,16513,True,False,True,good,True,good,False,False,False,False
above_good,39,True,104475000.0,156000000.0,160000000.0,14,12813,True,False,True,good,True,good,False,False,False,False
above_good,40,True,104475000.0,172500000.0,115000.0,12,12906,False,False,True,good,False,bad,True,False,True,False
above_good,41,True,104475000.0,60000000.0,30000000.0,19,13134,True,False,False,bad,False,bad,False,False,False,False
above_good,42,True,104475000.0,117000000.0,117000000.0,1,8451,True,False,True,good,True,good,False,False,False,False
above_good,43,True,104475000.0,109500000.0,110000000.0,28,12605,True,False,True,good,True,good,False,False,False,False
above_good,44,True,104475000.0,38000000.0,27500000.0,32,12428,True,False,False,bad,False,bad,False,False,False,False
above_good,45,True,104475000.0,109250000.0,70200000.0,5,12230,True,False,True,good,False,bad,True,False,True,False
above_good,46,True,104475000.0,115000000.0,52500000.0,8,11811,True,False,True,good,False,bad,True,False,True,False
above_good,47,True,104475000.0,19500000.0,19440000.0,25,9140,True,False,False,bad,False,bad,False,False,False,False
above_good,48,True,104475000.0,108000000.0,130000.0,34,12263,False,False,True,good,False,bad,True,False,True,False
above_good,49,True,104475000.0,108000000.0,108000000.0,1,12965,True,False,True,good,True,good,False,False,False,False
above_good,50,True,104475000.0,105000000.0,105000000.0,1,7493,True,False,True,good,True,good,False,False,False,False
above_good,51,True,104475000.0,116500000.0,52500000.0,6,3078,True,False,True,good,False,bad,True,False,True,False
above_good,52,True,104475000.0,119500000.0,100000000.0,5,11201,True,False,True,good,False,bad,True,False,True,False
above_good,53,True,104475000.0,106000000.0,101000.0,17,10355,False,False,True,good,False,bad,True,False,True,False
above_good,54,True,104475000.0,115000000.0,115000000.0,1,9223,True,False,True,good,True,good,False,False,False,False
above_good,55,True,104475000.0,65000000.0,60000000.0,2,8953,True,False,False,bad,False,bad,False,False,False,False
above_good,56,True,104475000.0,84500000.0,52500000.0,16,10224,True,False,False,bad,False,bad,False,False,False,False
above_good,57,True,104475000.0,108000000.0,54000000.0,12,12119,True,False,True,good,False,bad,True,False,True,False
above_good,58,True,104475000.0,87000000.0,30000000.0,29,16072,True,False,False,bad,False,bad,False,False,False,False
above_good,59,True,104475000.0,104500000.0,104500000.0,1,14261,True,False,True,good,True,good,False,False,False,False
above_good,60,True,104475000.0,115000000.0,115000000.0,1,12823,True,False,True,good,True,good,False,False,False,False
above_good,61,True,104475000.0,18500000.0,18500000.0,1,10082,True,False,False,bad,False,bad,False,False,False,False
above_good,62,True,104475000.0,172500000.0,172500000.0,1,9962,True,False,True,good,True,good,False,False,False,False
above_good,63,True,104475000.0,350000000.0,500000000.0,16,10073,True,False,True,good,True,good,False,False,False,False
above_good,64,True,104475000.0,115000000.0,115000000.0,23,12574,True,False,True,good,True,good,False,False,False,False
above_good,65,True,104475000.0,117000000.0,117000000.0,6,12122,True,False,True,good,True,good,False,False,False,False
above_good,66,True,104475000.0,12500000.0,180.0,5,10225,False,False,False,bad,False,bad,False,False,False,False
above_good,67,True,104475000.0,105600000.0,105600000.0,1,12851,True,False,True,good,True,good,False,False,False,False
above_good,68,True,104475000.0,105000000.0,105000000.0,1,13414,True,False,True,good,True,good,False,False,False,False
above_good,69,True,104475000.0,175000000.0,175000000.0,4,13501,True,False,True,good,True,good,False,False,False,False
above_good,70,True,104475000.0,115000000.0,117500000.0,11,10949,True,False,True,good,True,good,False,False,False,False
above_good,71,True,104475000.0,117000000.0,117000000.0,7,12324,True,False,True,good,True,good,False,False,False,False
above_good,72,True,104475000.0,117600000.0,180000000.0,17,6030,True,False,True,good,True,good,False,False,False,False
above_good,73,True,104475000.0,108000000.0,107250000.0,7,16469,True,False,True,good,True,good,False,False,False,False
above_good,74,True,104475000.0,81250000.0,48000000.0,24,12352,True,False,False,bad,False,bad,False,False,False,False
above_good,75,True,104475000.0,38500000.0,38500000.0,1,8408,True,False,False,bad,False,bad,False,False,False,False
above_good,76,True,104475000.0,60000000.0,60000000.0,1,11651,True,False,False,bad,False,bad,False,False,False,False
above_good,77,True,104475000.0,115000000.0,138000000.0,4,12863,True,False,True,good,True,good,False,False,False,False
above_good,78,True,104475000.0,120000000.0,180000000.0,7,12080,True,False,True,good,True,good,False,False,False,False
above_good,79,True,104475000.0,117000000.0,117000000.0,1,8572,True,False,True,good,True,good,False,False,False,False
