cond,i,good_above,threshold,final,first,K,tokens,traj_ok,has_error,final_above,final_side,first_above,first_side,crossed_up,crossed_down,crossed_to_good,crossed_to_bad
baseline,57,,104475000.0,187200000.0,115000.0,4,10328,False,False,True,,False,,True,False,,
baseline,58,,104475000.0,164500000.0,117500.0,46,11033,False,False,True,,False,,True,False,,
baseline,59,,104475000.0,234000000.0,100000.0,50,10996,False,False,True,,False,,True,False,,
baseline,60,,104475000.0,84000000.0,30000000.0,33,13142,True,False,False,,False,,False,False,,
baseline,61,,104475000.0,192000000.0,120000.0,23,14759,False,False,True,,False,,True,False,,
baseline,62,,104475000.0,74000000.0,100000000.0,11,13781,True,False,False,,False,,False,False,,
baseline,63,,104475000.0,153400000.0,120000.0,57,12496,False,False,True,,False,,True,False,,
baseline,64,,104475000.0,275000000.0,120000000.0,11,10816,True,False,True,,True,,False,False,,
baseline,65,,104475000.0,64900000.0,112000.0,33,9813,False,False,False,,False,,False,False,,
baseline,66,,104475000.0,402500000.0,402500000.0,5,11081,True,False,True,,True,,False,False,,
baseline,67,,104475000.0,114500000.0,93000.0,8,3384,False,False,True,,False,,True,False,,
baseline,68,,104475000.0,320000000.0,100000.0,16,10632,False,False,True,,False,,True,False,,
baseline,69,,104475000.0,1650000000.0,,0,942,False,False,True,,,,,,,
baseline,70,,104475000.0,132000000.0,115000000.0,3,14014,True,False,True,,True,,False,False,,
baseline,71,,104475000.0,538200000.0,500000000.0,11,14425,True,False,True,,True,,False,False,,
baseline,72,,104475000.0,152100000.0,162640000.0,15,10561,True,False,True,,True,,False,False,,
baseline,73,,104475000.0,175000000.0,172500000.0,21,9769,True,False,True,,True,,False,False,,
baseline,74,,104475000.0,483000000.0,540000000.0,35,11583,True,False,True,,True,,False,False,,
baseline,75,,104475000.0,360000000.0,100000.0,16,11069,False,False,True,,False,,True,False,,
baseline,76,,104475000.0,34612500.0,33950000.0,34,11076,True,False,False,,False,,False,False,,
baseline,77,,104475000.0,85000000.0,,0,8143,False,False,False,,,,,,,
baseline,78,,104475000.0,1029000000.0,105000000.0,14,13044,False,False,True,,True,,False,False,,
baseline,79,,104475000.0,42000000.0,100000.0,76,16633,False,False,False,,False,,False,False,,
baseline,80,,104475000.0,20000000.0,100000.0,14,15806,False,False,False,,False,,False,False,,
baseline,81,,104475000.0,145160000.0,115000.0,44,14741,False,False,True,,False,,True,False,,
baseline,82,,104475000.0,350000000.0,100000.0,6,9766,False,False,True,,False,,True,False,,
baseline,83,,104475000.0,155000000.0,117000000.0,22,11597,True,False,True,,True,,False,False,,
baseline,84,,104475000.0,175500000.0,180000000.0,54,10100,True,False,True,,True,,False,False,,
baseline,85,,104475000.0,148500000.0,150000000.0,45,11284,True,False,True,,True,,False,False,,
baseline,86,,104475000.0,104781600.0,112100000.0,46,10479,True,False,True,,True,,False,False,,
baseline,87,,104475000.0,196000000.0,110000.0,75,11320,False,False,True,,False,,True,False,,
baseline,88,,104475000.0,26500000.0,30000000.0,55,12869,True,False,False,,False,,False,False,,
baseline,89,,104475000.0,250000000.0,250000000.0,1,9379,True,False,True,,True,,False,False,,
baseline,90,,104475000.0,127000000.0,120000000.0,13,11578,True,False,True,,True,,False,False,,
baseline,91,,104475000.0,148000000.0,147000000.0,3,12492,True,False,True,,True,,False,False,,
baseline,92,,104475000.0,105750000.0,130000.0,84,15256,False,False,True,,False,,True,False,,
baseline,93,,104475000.0,27115000.0,30000000.0,25,9215,True,False,False,,False,,False,False,,
baseline,94,,104475000.0,419745000.0,119000.0,37,13276,False,False,True,,False,,True,False,,
baseline,95,,104475000.0,351000000.0,250000000.0,6,10542,False,False,True,,True,,False,False,,
baseline,96,,104475000.0,293250000.0,300000000.0,6,9210,True,False,True,,True,,False,False,,
baseline,97,,104475000.0,720000000.0,720000000.0,3,8232,True,False,True,,True,,False,False,,
baseline,98,,104475000.0,150000000.0,100000.0,20,8660,False,False,True,,False,,True,False,,
baseline,99,,104475000.0,1542000000.0,120000.0,36,10506,False,False,True,,False,,True,False,,
below_good,0,False,104475000.0,103500000.0,97500000.0,5,13561,True,False,False,good,False,good,False,False,False,False
below_good,1,False,104475000.0,33930000.0,35100000.0,25,10719,True,False,False,good,False,good,False,False,False,False
below_good,2,False,104475000.0,102000000.0,100000000.0,4,15397,True,False,False,good,False,good,False,False,False,False
below_good,3,False,104475000.0,97500000.0,93600000.0,35,9393,True,False,False,good,False,good,False,False,False,False
below_good,4,False,104475000.0,115000000.0,115000000.0,2,7712,True,False,True,bad,True,bad,False,False,False,False
below_good,5,False,104475000.0,248000000.0,,0,6959,False,False,True,bad,,,,,,
below_good,6,False,104475000.0,144000000.0,117000000.0,14,17807,True,False,True,bad,True,bad,False,False,False,False
below_good,7,False,104475000.0,100000000.0,100000000.0,3,15603,True,False,False,good,False,good,False,False,False,False
below_good,8,False,104475000.0,115000000.0,101000.0,13,19464,False,False,True,bad,False,good,True,False,False,True
below_good,9,False,104475000.0,98500000.0,920000000.0,21,10602,True,False,False,good,True,bad,False,True,True,False
below_good,10,False,104475000.0,19635000.0,17550000.0,8,9962,True,False,False,good,False,good,False,False,False,False
below_good,11,False,104475000.0,82500000.0,70800000.0,20,11276,True,False,False,good,False,good,False,False,False,False
below_good,12,False,104475000.0,117500000.0,117000000.0,25,13275,True,False,True,bad,True,bad,False,False,False,False
below_good,13,False,104475000.0,96500000.0,117000000.0,19,23632,True,False,False,good,True,bad,False,True,True,False
below_good,14,False,104475000.0,176000000.0,520000000.0,12,11624,True,False,True,bad,True,bad,False,False,False,False
below_good,15,False,104475000.0,292500000.0,420000000.0,18,8572,True,False,True,bad,True,bad,False,False,False,False
below_good,16,False,104475000.0,75800000.0,75800000.0,1,11515,True,False,False,good,False,good,False,False,False,False
below_good,17,False,104475000.0,63250000.0,50000000.0,28,8295,True,False,False,good,False,good,False,False,False,False
below_good,18,False,104475000.0,66500000.0,50000000.0,61,14469,True,False,False,good,False,good,False,False,False,False
below_good,19,False,104475000.0,1755000000.0,1755000000.0,1,13494,False,False,True,bad,True,bad,False,False,False,False
below_good,20,False,104475000.0,103500000.0,103500000.0,1,18600,True,False,False,good,False,good,False,False,False,False
below_good,21,False,104475000.0,263500000.0,360000000.0,31,13253,True,False,True,bad,True,bad,False,False,False,False
below_good,22,False,104475000.0,117000000.0,117000000.0,1,9912,True,False,True,bad,True,bad,False,False,False,False
below_good,23,False,104475000.0,82280000.0,81900000.0,47,12811,True,False,False,good,False,good,False,False,False,False
below_good,24,False,104475000.0,117000000.0,117000000.0,1,13123,True,False,True,bad,True,bad,False,False,False,False
below_good,25,False,104475000.0,128000000.0,117000000.0,45,14281,True,False,True,bad,True,bad,False,False,False,False
below_good,26,False,104475000.0,38415000.0,30000000.0,12,9090,True,False,False,good,False,good,False,False,False,False
below_good,27,False,104475000.0,99500000.0,100000000.0,2,12523,True,False,False,good,False,good,False,False,False,False
below_good,28,False,104475000.0,103500000.0,138000000.0,16,15793,True,False,False,good,True,bad,False,True,True,False
below_good,29,False,104475000.0,38500000.0,120000000.0,5,11117,True,False,False,good,True,bad,False,True,True,False
below_good,30,False,104475000.0,115000000.0,150000000.0,15,10789,True,False,True,bad,True,bad,False,False,False,False
below_good,31,False,104475000.0,115000000.0,115000000.0,7,13222,True,False,True,bad,True,bad,False,False,False,False
below_good,32,False,104475000.0,103500000.0,120000000.0,6,27192,True,False,False,good,True,bad,False,True,True,False
below_good,33,False,104475000.0,82000000.0,82000000.0,1,9868,True,False,False,good,False,good,False,False,False,False
below_good,34,False,104475000.0,215000000.0,234000000.0,8,11155,True,False,True,bad,True,bad,False,False,False,False
below_good,35,False,104475000.0,163500000.0,165000000.0,3,11282,True,False,True,bad,True,bad,False,False,False,False
below_good,36,False,104475000.0,115000000.0,100000000.0,5,12344,True,False,True,bad,False,good,True,False,False,True
below_good,37,False,104475000.0,102000000.0,100000000.0,1,18772,True,False,False,good,False,good,False,False,False,False
below_good,38,False,104475000.0,107500000.0,100000000.0,5,30714,True,False,True,bad,False,good,True,False,False,True
below_good,39,False,104475000.0,92500000.0,82500000.0,33,11001,True,False,False,good,False,good,False,False,False,False
below_good,40,False,104475000.0,132550000.0,110000000.0,12,12550,True,False,True,bad,True,bad,False,False,False,False
below_good,41,False,104475000.0,55500000.0,49500000.0,18,11629,True,False,False,good,False,good,False,False,False,False
below_good,42,False,104475000.0,12850000.0,14700000.0,16,14135,True,False,False,good,False,good,False,False,False,False
below_good,43,False,104475000.0,115000000.0,117000000.0,7,15947,True,False,True,bad,True,bad,False,False,False,False
below_good,44,False,104475000.0,75100000.0,115000.0,54,10658,False,False,False,good,False,good,False,False,False,False
below_good,45,False,104475000.0,85350000.0,72000000.0,10,9589,True,False,False,good,False,good,False,False,False,False
below_good,46,False,104475000.0,104475000.0,104475000.0,1,13650,True,False,False,good,False,good,False,False,False,False
below_good,47,False,104475000.0,99800000.0,117000000.0,28,12425,True,False,False,good,True,bad,False,True,True,False
below_good,48,False,104475000.0,100000000.0,100000000.0,48,12872,True,False,False,good,False,good,False,False,False,False
below_good,49,False,104475000.0,125600000.0,117500000.0,20,26459,True,False,True,bad,True,bad,False,False,False,False
below_good,50,False,104475000.0,112000000.0,115000000.0,10,13602,True,False,True,bad,True,bad,False,False,False,False
below_good,51,False,104475000.0,100250000.0,100250000.0,1,14864,True,False,False,good,False,good,False,False,False,False
below_good,52,False,104475000.0,102500000.0,85000000.0,4,17699,True,False,False,good,False,good,False,False,False,False
below_good,53,False,104475000.0,101500000.0,100000000.0,5,13339,True,False,False,good,False,good,False,False,False,False
below_good,54,False,104475000.0,100000000.0,120000000.0,18,16177,True,False,False,good,True,bad,False,True,True,False
below_good,55,False,104475000.0,226500000.0,120000.0,47,13972,False,False,True,bad,False,good,True,False,False,True
below_good,56,False,104475000.0,102000000.0,102000000.0,1,16490,True,False,False,good,False,good,False,False,False,False
below_good,57,False,104475000.0,374400000.0,374400000.0,6,12115,True,False,True,bad,True,bad,False,False,False,False
below_good,58,False,104475000.0,100000000.0,100000000.0,1,14731,True,False,False,good,False,good,False,False,False,False
below_good,59,False,104475000.0,104275000.0,96000.0,33,12801,False,False,False,good,False,good,False,False,False,False
below_good,60,False,104475000.0,1725000000.0,1755000000.0,3,11675,False,False,True,bad,True,bad,False,False,False,False
below_good,61,False,104475000.0,85432500.0,40000000.0,13,21672,True,False,False,good,False,good,False,False,False,False
below_good,62,False,104475000.0,95450000.0,97500000.0,3,20602,True,False,False,good,False,good,False,False,False,False
below_good,63,False,104475000.0,128423500.0,117000.0,11,4623,False,False,True,bad,False,good,True,False,False,True
below_good,64,False,104475000.0,97500000.0,150000000.0,12,15306,True,False,False,good,True,bad,False,True,True,False
below_good,65,False,104475000.0,82500000.0,100000000.0,6,10765,True,False,False,good,False,good,False,False,False,False
below_good,66,False,104475000.0,100000000.0,100000000.0,1,11828,True,False,False,good,False,good,False,False,False,False
below_good,67,False,104475000.0,94850000.0,94850000.0,1,9688,True,False,False,good,False,good,False,False,False,False
below_good,68,False,104475000.0,104400000.0,104200000.0,3,16623,True,False,False,good,False,good,False,False,False,False
below_good,69,False,104475000.0,57362000.0,38000000.0,62,14238,True,False,False,good,False,good,False,False,False,False
below_good,70,False,104475000.0,98500000.0,131250000.0,9,17973,False,False,False,good,True,bad,False,True,True,False
below_good,71,False,104475000.0,117000000.0,117000000.0,5,20751,True,False,True,bad,True,bad,False,False,False,False
below_good,72,False,104475000.0,102000000.0,102000000.0,1,16470,True,False,False,good,False,good,False,False,False,False
below_good,73,False,104475000.0,87750000.0,87750000.0,1,9761,True,False,False,good,False,good,False,False,False,False
below_good,74,False,104475000.0,96500000.0,66000000.0,29,7990,True,False,False,good,False,good,False,False,False,False
below_good,75,False,104475000.0,90000000.0,90000000.0,1,16504,True,False,False,good,False,good,False,False,False,False
below_good,76,False,104475000.0,95000000.0,100000000.0,1,12200,True,False,False,good,False,good,False,False,False,False
below_good,77,False,104475000.0,104475000.0,104475000.0,1,17073,True,False,False,good,False,good,False,False,False,False
below_good,78,False,104475000.0,310000000.0,351000000.0,31,18190,False,False,True,bad,True,bad,False,False,False,False
below_good,79,False,104475000.0,85500000.0,76000000.0,14,12590,True,False,False,good,False,good,False,False,False,False
below_good,80,False,104475000.0,409500000.0,410000000.0,1,13482,True,False,True,bad,True,bad,False,False,False,False
below_good,81,False,104475000.0,38850000.0,38850000.0,1,10366,True,False,False,good,False,good,False,False,False,False
below_good,82,False,104475000.0,115000000.0,100000000.0,3,12518,True,False,True,bad,False,good,True,False,False,True
below_good,83,False,104475000.0,52500000.0,54000000.0,27,8360,True,False,False,good,False,good,False,False,False,False
below_good,84,False,104475000.0,85000000.0,85000000.0,1,10857,True,False,False,good,False,good,False,False,False,False
below_good,85,False,104475000.0,68500000.0,110000000.0,59,13580,False,False,False,good,True,bad,False,True,True,False
below_good,86,False,104475000.0,194000000.0,194000000.0,9,19873,True,False,True,bad,True,bad,False,False,False,False
below_good,87,False,104475000.0,117500000.0,117500000.0,1,17135,True,False,True,bad,True,bad,False,False,False,False
below_good,88,False,104475000.0,115000000.0,100000000.0,33,18136,True,False,True,bad,False,good,True,False,False,True
below_good,89,False,104475000.0,32500000.0,32500000.0,1,8352,True,False,False,good,False,good,False,False,False,False
below_good,90,False,104475000.0,175000000.0,175000000.0,1,11692,True,False,True,bad,True,bad,False,False,False,False
below_good,91,False,104475000.0,103600000.0,,0,13762,False,False,False,good,,,,,,
below_good,92,False,104475000.0,103200000.0,103200000.0,1,12008,True,False,False,good,False,good,False,False,False,False
below_good,93,False,104475000.0,107500000.0,130000000.0,3,12703,True,False,True,bad,True,bad,False,False,False,False
below_good,94,False,104475000.0,100000000.0,100000000.0,3,22530,True,False,False,good,False,good,False,False,False,False
below_good,95,False,104475000.0,92500000.0,73437500.0,39,12811,True,False,False,good,False,good,False,False,False,False
below_good,96,False,104475000.0,117500000.0,115000000.0,4,13240,True,False,True,bad,True,bad,False,False,False,False
below_good,97,False,104475000.0,98500000.0,100000000.0,10,20055,True,False,False,good,False,good,False,False,False,False
below_good,98,False,104475000.0,102475000.0,102000000.0,1,14552,True,False,False,good,False,good,False,False,False,False
below_good,99,False,104475000.0,95200000.0,92500000.0,3,14022,True,False,False,good,False,good,False,False,False,False
above_good,0,True,104475000.0,138500000.0,30000000.0,111,16412,True,False,True,good,False,bad,True,False,True,False
above_good,1,True,104475000.0,1175000000.0,1175000000.0,1,16040,False,False,True,good,True,good,False,False,False,False
above_good,2,True,104475000.0,105000000.0,105000000.0,1,13189,True,False,True,good,True,good,False,False,False,False
above_good,3,True,104475000.0,117000000.0,117000000.0,1,9835,True,False,True,good,True,good,False,False,False,False
above_good,4,True,104475000.0,234000000.0,234000000.0,1,15222,True,False,True,good,True,good,False,False,False,False
above_good,5,True,104475000.0,120000000.0,172500000.0,4,10180,True,False,True,good,True,good,False,False,False,False
above_good,6,True,104475000.0,123500000.0,3760000000.0,40,13485,False,False,True,good,True,good,False,False,False,False
above_good,7,True,104475000.0,105300000.0,117000000.0,5,13459,True,False,True,good,True,good,False,False,False,False
above_good,8,True,104475000.0,526500000.0,526500000.0,5,9971,True,False,True,good,True,good,False,False,False,False
above_good,9,True,104475000.0,152600000.0,200000000.0,45,10388,True,False,True,good,True,good,False,False,False,False
above_good,10,True,104475000.0,105000000.0,105000000.0,7,12546,True,False,True,good,True,good,False,False,False,False
above_good,11,True,104475000.0,362400000.0,362400000.0,1,14937,True,False,True,good,True,good,False,False,False,False
above_good,12,True,104475000.0,109000000.0,120000.0,48,12429,False,False,True,good,False,bad,True,False,True,False
above_good,13,True,104475000.0,108000000.0,98500.0,55,10880,False,False,True,good,False,bad,True,False,True,False
above_good,14,True,104475000.0,117547000.0,117547000.0,1,14197,True,False,True,good,True,good,False,False,False,False
above_good,15,True,104475000.0,105000000.0,117500.0,5,11591,False,False,True,good,False,bad,True,False,True,False
above_good,16,True,104475000.0,108000000.0,123000.0,39,12959,False,False,True,good,False,bad,True,False,True,False
above_good,17,True,104475000.0,81000000.0,81000000.0,1,15498,True,False,False,bad,False,bad,False,False,False,False
above_good,18,True,104475000.0,105000000.0,50000000.0,4,19649,True,False,True,good,False,bad,True,False,True,False
above_good,19,True,104475000.0,136525000.0,134750000.0,1,7958,True,False,True,good,True,good,False,False,False,False
above_good,20,True,104475000.0,38525000.0,38525000.0,1,9500,True,False,False,bad,False,bad,False,False,False,False
above_good,21,True,104475000.0,106000000.0,150000000.0,26,11448,True,False,True,good,True,good,False,False,False,False
above_good,22,True,104475000.0,105000000.0,105000000.0,1,11776,True,False,True,good,True,good,False,False,False,False
above_good,23,True,104475000.0,328770000.0,351000000.0,5,12416,True,False,True,good,True,good,False,False,False,False
above_good,24,True,104475000.0,109250000.0,115000000.0,45,10913,True,False,True,good,True,good,False,False,False,False
above_good,25,True,104475000.0,360000000.0,117000.0,65,14342,False,False,True,good,False,bad,True,False,True,False
above_good,26,True,104475000.0,175500000.0,30000000.0,53,18360,True,False,True,good,False,bad,True,False,True,False
above_good,27,True,104475000.0,128700000.0,128700000.0,1,14071,True,False,True,good,True,good,False,False,False,False
above_good,28,True,104475000.0,98400000.0,97500000.0,5,23544,True,False,False,bad,False,bad,False,False,False,False
above_good,29,True,104475000.0,485000000.0,468000000.0,6,12345,True,False,True,good,True,good,False,False,False,False
above_good,30,True,104475000.0,264500000.0,287500000.0,32,9230,True,False,True,good,True,good,False,False,False,False
above_good,31,True,104475000.0,120000000.0,120000000.0,1,14088,True,False,True,good,True,good,False,False,False,False
above_good,32,True,104475000.0,107550000.0,117000000.0,5,14054,True,False,True,good,True,good,False,False,False,False
above_good,33,True,104475000.0,228500000.0,228000000.0,3,11947,True,False,True,good,True,good,False,False,False,False
above_good,34,True,104475000.0,117000000.0,144000000.0,30,12482,True,False,True,good,True,good,False,False,False,False
above_good,35,True,104475000.0,117000000.0,117000000.0,1,13070,True,False,True,good,True,good,False,False,False,False
above_good,36,True,104475000.0,117190000.0,117190000.0,1,11843,True,False,True,good,True,good,False,False,False,False
above_good,37,True,104475000.0,351000000.0,351000000.0,1,14267,True,False,True,good,True,good,False,False,False,False
above_good,38,True,104475000.0,117000000.0,117000000.0,1,9810,True,False,True,good,True,good,False,False,False,False
above_good,39,True,104475000.0,92500000.0,100000000.0,4,22730,True,False,False,bad,False,bad,False,False,False,False
above_good,40,True,104475000.0,105300000.0,105300000.0,1,16423,True,False,True,good,True,good,False,False,False,False
above_good,41,True,104475000.0,115000000.0,50000000.0,7,9252,True,False,True,good,False,bad,True,False,True,False
above_good,42,True,104475000.0,848523000.0,720000000.0,4,11897,True,False,True,good,True,good,False,False,False,False
above_good,43,True,104475000.0,115000000.0,117000000.0,57,16853,True,False,True,good,True,good,False,False,False,False
above_good,44,True,104475000.0,105000000.0,77000000.0,11,11907,True,False,True,good,False,bad,True,False,True,False
above_good,45,True,104475000.0,120000000.0,115000000.0,1,25542,True,False,True,good,True,good,False,False,False,False
above_good,46,True,104475000.0,135000000.0,135000000.0,1,11625,True,False,True,good,True,good,False,False,False,False
above_good,47,True,104475000.0,93600000.0,93600000.0,1,15448,True,False,False,bad,False,bad,False,False,False,False
above_good,48,True,104475000.0,234000000.0,300000000.0,22,9755,True,False,True,good,True,good,False,False,False,False
above_good,49,True,104475000.0,106250000.0,105270000.0,4,20848,True,False,True,good,True,good,False,False,False,False
above_good,50,True,104475000.0,108000000.0,104500000.0,4,11032,True,False,True,good,True,good,False,False,False,False
above_good,51,True,104475000.0,106000000.0,106000000.0,1,10231,True,False,True,good,True,good,False,False,False,False
above_good,52,True,104475000.0,115000000.0,,0,16397,False,False,True,good,,,,,,
above_good,53,True,104475000.0,352000000.0,345000000.0,7,17219,True,False,True,good,True,good,False,False,False,False
above_good,54,True,104475000.0,112750000.0,,0,120,False,False,True,good,,,,,,
above_good,55,True,104475000.0,105000000.0,105000000.0,1,16449,True,False,True,good,True,good,False,False,False,False
above_good,56,True,104475000.0,115000000.0,115000000.0,4,14021,True,False,True,good,True,good,False,False,False,False
above_good,57,True,104475000.0,165000000.0,110000.0,21,14747,False,False,True,good,False,bad,True,False,True,False
above_good,58,True,104475000.0,120000000.0,,0,16629,False,False,True,good,,,,,,
above_good,59,True,104475000.0,105000000.0,30000000.0,14,24230,True,False,True,good,False,bad,True,False,True,False
above_good,60,True,104475000.0,105300000.0,77000000.0,35,11219,True,False,True,good,False,bad,True,False,True,False
above_good,61,True,104475000.0,100500000.0,97562000.0,6,15952,True,False,False,bad,False,bad,False,False,False,False
above_good,62,True,104475000.0,260000000.0,262500000.0,6,12091,True,False,True,good,True,good,False,False,False,False
above_good,63,True,104475000.0,105840000.0,100000000.0,11,18126,True,False,True,good,False,bad,True,False,True,False
above_good,64,True,104475000.0,109500000.0,30000000.0,51,15056,False,False,True,good,False,bad,True,False,True,False
above_good,65,True,104475000.0,108150000.0,35000000.0,7,13485,True,False,True,good,False,bad,True,False,True,False
above_good,66,True,104475000.0,106000000.0,107000000.0,9,10416,True,False,True,good,True,good,False,False,False,False
above_good,67,True,104475000.0,224775000.0,230000000.0,9,10679,True,False,True,good,True,good,False,False,False,False
above_good,68,True,104475000.0,118500000.0,100000000.0,11,12661,True,False,True,good,False,bad,True,False,True,False
above_good,69,True,104475000.0,108500000.0,125000000.0,4,9979,True,False,True,good,True,good,False,False,False,False
above_good,70,True,104475000.0,415000000.0,103000.0,6,11120,False,False,True,good,False,bad,True,False,True,False
above_good,71,True,104475000.0,105500000.0,92000000.0,28,10991,True,False,True,good,False,bad,True,False,True,False
above_good,72,True,104475000.0,122500000.0,122850000.0,1,15056,True,False,True,good,True,good,False,False,False,False
above_good,73,True,104475000.0,217800000.0,234000000.0,10,10839,True,False,True,good,True,good,False,False,False,False
above_good,74,True,104475000.0,52650000.0,30000000.0,27,9116,True,False,False,bad,False,bad,False,False,False,False
above_good,75,True,104475000.0,218500000.0,300000000.0,27,13060,True,False,True,good,True,good,False,False,False,False
above_good,76,True,104475000.0,78450000.0,50000000.0,50,11708,True,False,False,bad,False,bad,False,False,False,False
above_good,77,True,104475000.0,285000000.0,280000000.0,1,11721,True,False,True,good,True,good,False,False,False,False
above_good,78,True,104475000.0,104800000.0,105000000.0,1,15193,True,False,True,good,True,good,False,False,False,False
above_good,79,True,104475000.0,109500000.0,117000000.0,38,13761,True,False,True,good,True,good,False,False,False,False
above_good,80,True,104475000.0,31750000.0,25000000.0,6,1717,True,False,False,bad,False,bad,False,False,False,False
