group,rollout,t,K,side,move,is_last
baseline[good=below],baseline/2,17,66,bad,toward_good,False
baseline[good=below],baseline/2,18,66,bad,toward_bad,False
baseline[good=below],baseline/2,19,66,bad,toward_good,False
baseline[good=below],baseline/2,20,66,bad,toward_bad,False
baseline[good=below],baseline/2,21,66,bad,toward_bad,False
baseline[good=below],baseline/2,22,66,bad,toward_bad,False
baseline[good=below],baseline/2,23,66,bad,toward_good,False
baseline[good=below],baseline/2,24,66,bad,toward_good,False
baseline[good=below],baseline/2,25,66,bad,toward_good,False
baseline[good=below],baseline/2,26,66,bad,toward_good,False
baseline[good=below],baseline/2,27,66,bad,toward_good,False
baseline[good=below],baseline/2,28,66,bad,toward_bad,False
baseline[good=below],baseline/2,29,66,bad,toward_good,False
baseline[good=below],baseline/2,30,66,bad,toward_bad,False
baseline[good=below],baseline/2,31,66,bad,toward_bad,False
baseline[good=below],baseline/2,32,66,bad,toward_good,False
baseline[good=below],baseline/2,33,66,bad,toward_bad,False
baseline[good=below],baseline/2,34,66,bad,toward_bad,False
baseline[good=below],baseline/2,35,66,bad,toward_good,False
baseline[good=below],baseline/2,36,66,bad,toward_good,False
baseline[good=below],baseline/2,37,66,bad,toward_bad,False
baseline[good=below],baseline/2,38,66,bad,toward_bad,False
baseline[good=below],baseline/2,39,66,bad,same,False
baseline[good=below],baseline/2,40,66,bad,toward_good,False
baseline[good=below],baseline/2,41,66,bad,toward_bad,False
baseline[good=below],baseline/2,42,66,bad,toward_good,False
baseline[good=below],baseline/2,43,66,bad,toward_bad,False
baseline[good=below],baseline/2,44,66,bad,toward_bad,False
baseline[good=below],baseline/2,45,66,bad,toward_good,False
baseline[good=below],baseline/2,46,66,bad,toward_good,False
baseline[good=below],baseline/2,47,66,bad,toward_bad,False
baseline[good=below],baseline/2,48,66,bad,toward_bad,False
baseline[good=below],baseline/2,49,66,bad,toward_good,False
baseline[good=below],baseline/2,50,66,bad,toward_good,False
baseline[good=below],baseline/2,51,66,bad,toward_bad,False
baseline[good=below],baseline/2,52,66,bad,toward_good,False
baseline[good=below],baseline/2,53,66,bad,toward_bad,False
baseline[good=below],baseline/2,54,66,bad,toward_good,False
baseline[good=below],baseline/2,55,66,bad,toward_good,False
baseline[good=below],baseline/2,56,66,bad,toward_bad,False
baseline[good=below],baseline/2,57,66,bad,toward_bad,False
baseline[good=below],baseline/2,58,66,bad,toward_good,False
baseline[good=below],baseline/2,59,66,bad,toward_good,False
baseline[good=below],baseline/2,60,66,bad,toward_bad,False
baseline[good=below],baseline/2,61,66,bad,toward_good,False
baseline[good=below],baseline/2,62,66,bad,toward_bad,False
baseline[good=below],baseline/2,63,66,bad,toward_bad,False
baseline[good=below],baseline/2,64,66,bad,toward_good,False
baseline[good=below],baseline/2,65,66,bad,,True
baseline[good=above],baseline/8,0,15,good,toward_good,False
baseline[good=above],baseline/8,1,15,good,toward_good,False
baseline[good=above],baseline/8,2,15,good,toward_bad,False
baseline[good=above],baseline/8,3,15,good,toward_good,False
baseline[good=above],baseline/8,4,15,good,toward_good,False
baseline[good=above],baseline/8,5,15,good,toward_bad,False
baseline[good=above],baseline/8,6,15,good,toward_good,False
baseline[good=above],baseline/8,7,15,good,toward_good,False
baseline[good=above],baseline/8,8,15,good,toward_good,False
baseline[good=above],baseline/8,9,15,good,toward_bad,False
baseline[good=above],baseline/8,10,15,good,toward_good,False
baseline[good=above],baseline/8,11,15,good,toward_bad,False
baseline[good=above],baseline/8,12,15,good,toward_bad,False
baseline[good=above],baseline/8,13,15,good,toward_good,False
baseline[good=above],baseline/8,14,15,good,,True
baseline[good=below],baseline/8,0,15,bad,toward_bad,False
baseline[good=below],baseline/8,1,15,bad,toward_bad,False
baseline[good=below],baseline/8,2,15,bad,toward_good,False
baseline[good=below],baseline/8,3,15,bad,toward_bad,False
baseline[good=below],baseline/8,4,15,bad,toward_bad,False
baseline[good=below],baseline/8,5,15,bad,toward_good,False
baseline[good=below],baseline/8,6,15,bad,toward_bad,False
baseline[good=below],baseline/8,7,15,bad,toward_bad,False
baseline[good=below],baseline/8,8,15,bad,toward_bad,False
baseline[good=below],baseline/8,9,15,bad,toward_good,False
baseline[good=below],baseline/8,10,15,bad,toward_bad,False
baseline[good=below],baseline/8,11,15,bad,toward_good,False
baseline[good=below],baseline/8,12,15,bad,toward_good,False
baseline[good=below],baseline/8,13,15,bad,toward_bad,False
baseline[good=below],baseline/8,14,15,bad,,True
baseline[good=above],baseline/9,0,15,good,toward_bad,False
baseline[good=above],baseline/9,1,15,good,toward_bad,False
baseline[good=above],baseline/9,2,15,good,toward_good,False
baseline[good=above],baseline/9,3,15,good,toward_bad,False
baseline[good=above],baseline/9,4,15,bad,toward_good,False
baseline[good=above],baseline/9,5,15,good,toward_bad,False
baseline[good=above],baseline/9,6,15,good,toward_good,False
baseline[good=above],baseline/9,7,15,good,toward_good,False
baseline[good=above],baseline/9,8,15,good,toward_good,False
baseline[good=above],baseline/9,9,15,good,toward_bad,False
baseline[good=above],baseline/9,10,15,good,toward_good,False
baseline[good=above],baseline/9,11,15,good,toward_good,False
baseline[good=above],baseline/9,12,15,good,toward_good,False
baseline[good=above],baseline/9,13,15,good,toward_bad,False
baseline[good=above],baseline/9,14,15,good,,True
baseline[good=below],baseline/9,0,15,bad,toward_good,False
baseline[good=below],baseline/9,1,15,bad,toward_good,False
baseline[good=below],baseline/9,2,15,bad,toward_bad,False
baseline[good=below],baseline/9,3,15,bad,toward_good,False
baseline[good=below],baseline/9,4,15,good,toward_bad,False
baseline[good=below],baseline/9,5,15,bad,toward_good,False
baseline[good=below],baseline/9,6,15,bad,toward_bad,False
baseline[good=below],baseline/9,7,15,bad,toward_bad,False
baseline[good=below],baseline/9,8,15,bad,toward_bad,False
baseline[good=below],baseline/9,9,15,bad,toward_good,False
baseline[good=below],baseline/9,10,15,bad,toward_bad,False
baseline[good=below],baseline/9,11,15,bad,toward_bad,False
baseline[good=below],baseline/9,12,15,bad,toward_bad,False
baseline[good=below],baseline/9,13,15,bad,toward_good,False
baseline[good=below],baseline/9,14,15,bad,,True
baseline[good=above],baseline/10,0,9,good,toward_good,False
baseline[good=above],baseline/10,1,9,good,toward_bad,False
baseline[good=above],baseline/10,2,9,good,toward_good,False
baseline[good=above],baseline/10,3,9,good,toward_good,False
baseline[good=above],baseline/10,4,9,good,toward_bad,False
baseline[good=above],baseline/10,5,9,good,toward_good,False
baseline[good=above],baseline/10,6,9,good,toward_good,False
baseline[good=above],baseline/10,7,9,good,toward_bad,False
baseline[good=above],baseline/10,8,9,good,,True
baseline[good=below],baseline/10,0,9,bad,toward_bad,False
baseline[good=below],baseline/10,1,9,bad,toward_good,False
baseline[good=below],baseline/10,2,9,bad,toward_bad,False
baseline[good=below],baseline/10,3,9,bad,toward_bad,False
baseline[good=below],baseline/10,4,9,bad,toward_good,False
baseline[good=below],baseline/10,5,9,bad,toward_bad,False
baseline[good=below],baseline/10,6,9,bad,toward_bad,False
baseline[good=below],baseline/10,7,9,bad,toward_good,False
baseline[good=below],baseline/10,8,9,bad,,True
baseline[good=above],baseline/12,0,96,bad,toward_bad,False
baseline[good=above],baseline/12,1,96,bad,toward_good,False
baseline[good=above],baseline/12,2,96,bad,toward_bad,False
baseline[good=above],baseline/12,3,96,bad,toward_good,False
baseline[good=above],baseline/12,4,96,bad,toward_bad,False
baseline[good=above],baseline/12,5,96,bad,toward_good,False
baseline[good=above],baseline/12,6,96,bad,toward_bad,False
baseline[good=above],baseline/12,7,96,bad,toward_bad,False
baseline[good=above],baseline/12,8,96,bad,toward_good,False
baseline[good=above],baseline/12,9,96,bad,toward_bad,False
baseline[good=above],baseline/12,10,96,bad,toward_bad,False
baseline[good=above],baseline/12,11,96,bad,toward_good,False
baseline[good=above],baseline/12,12,96,bad,toward_bad,False
baseline[good=above],baseline/12,13,96,bad,toward_good,False
baseline[good=above],baseline/12,14,96,bad,toward_bad,False
baseline[good=above],baseline/12,15,96,bad,toward_good,False
baseline[good=above],baseline/12,16,96,bad,toward_bad,False
baseline[good=above],baseline/12,17,96,bad,toward_good,False
baseline[good=above],baseline/12,18,96,bad,toward_bad,False
baseline[good=above],baseline/12,19,96,bad,toward_bad,False
baseline[good=above],baseline/12,20,96,bad,toward_good,False
baseline[good=above],baseline/12,21,96,bad,toward_good,False
baseline[good=above],baseline/12,22,96,bad,toward_bad,False
baseline[good=above],baseline/12,23,96,bad,toward_good,False
baseline[good=above],baseline/12,24,96,bad,toward_good,False
baseline[good=above],baseline/12,25,96,bad,toward_bad,False
baseline[good=above],baseline/12,26,96,bad,toward_bad,False
baseline[good=above],baseline/12,27,96,bad,toward_good,False
baseline[good=above],baseline/12,28,96,bad,toward_good,False
baseline[good=above],baseline/12,29,96,bad,toward_good,False
baseline[good=above],baseline/12,30,96,bad,toward_good,False
baseline[good=above],baseline/12,31,96,bad,toward_bad,False
baseline[good=above],baseline/12,32,96,bad,toward_good,False
baseline[good=above],baseline/12,33,96,bad,toward_bad,False
baseline[good=above],baseline/12,34,96,bad,toward_bad,False
baseline[good=above],baseline/12,35,96,bad,toward_good,False
baseline[good=above],baseline/12,36,96,bad,toward_good,False
baseline[good=above],baseline/12,37,96,bad,toward_bad,False
baseline[good=above],baseline/12,38,96,bad,toward_bad,False
baseline[good=above],baseline/12,39,96,bad,toward_bad,False
baseline[good=above],baseline/12,40,96,bad,toward_good,False
baseline[good=above],baseline/12,41,96,bad,toward_bad,False
baseline[good=above],baseline/12,42,96,bad,toward_good,False
baseline[good=above],baseline/12,43,96,bad,toward_bad,False
baseline[good=above],baseline/12,44,96,bad,toward_good,False
baseline[good=above],baseline/12,45,96,bad,toward_bad,False
baseline[good=above],baseline/12,46,96,bad,toward_good,False
baseline[good=above],baseline/12,47,96,bad,toward_good,False
baseline[good=above],baseline/12,48,96,bad,toward_bad,False
baseline[good=above],baseline/12,49,96,bad,toward_bad,False
baseline[good=above],baseline/12,50,96,bad,toward_bad,False
baseline[good=above],baseline/12,51,96,bad,toward_good,False
baseline[good=above],baseline/12,52,96,bad,toward_bad,False
baseline[good=above],baseline/12,53,96,bad,toward_good,False
baseline[good=above],baseline/12,54,96,bad,toward_bad,False
baseline[good=above],baseline/12,55,96,bad,toward_good,False
baseline[good=above],baseline/12,56,96,bad,toward_bad,False
baseline[good=above],baseline/12,57,96,bad,toward_good,False
baseline[good=above],baseline/12,58,96,bad,toward_bad,False
baseline[good=above],baseline/12,59,96,bad,toward_good,False
baseline[good=above],baseline/12,60,96,bad,toward_bad,False
baseline[good=above],baseline/12,61,96,bad,toward_good,False
baseline[good=above],baseline/12,62,96,bad,toward_good,False
baseline[good=above],baseline/12,63,96,bad,toward_good,False
baseline[good=above],baseline/12,64,96,bad,toward_bad,False
baseline[good=above],baseline/12,65,96,bad,toward_good,False
baseline[good=above],baseline/12,66,96,bad,toward_bad,False
baseline[good=above],baseline/12,67,96,bad,toward_good,False
baseline[good=above],baseline/12,68,96,bad,toward_bad,False
baseline[good=above],baseline/12,69,96,bad,toward_good,False
baseline[good=above],baseline/12,70,96,bad,toward_bad,False
baseline[good=above],baseline/12,71,96,bad,toward_bad,False
baseline[good=above],baseline/12,72,96,bad,toward_good,False
baseline[good=above],baseline/12,73,96,bad,toward_bad,False
baseline[good=above],baseline/12,74,96,bad,toward_good,False
baseline[good=above],baseline/12,75,96,bad,toward_bad,False
baseline[good=above],baseline/12,76,96,bad,toward_good,False
baseline[good=above],baseline/12,77,96,bad,toward_bad,False
baseline[good=above],baseline/12,78,96,bad,toward_good,False
baseline[good=above],baseline/12,79,96,bad,toward_good,False
baseline[good=above],baseline/12,80,96,bad,toward_good,False
baseline[good=above],baseline/12,81,96,bad,toward_bad,False
baseline[good=above],baseline/12,82,96,bad,toward_good,False
baseline[good=above],baseline/12,83,96,bad,toward_good,False
baseline[good=above],baseline/12,84,96,bad,toward_good,False
baseline[good=above],baseline/12,85,96,bad,toward_bad,False
baseline[good=above],baseline/12,86,96,bad,toward_good,False
baseline[good=above],baseline/12,87,96,bad,toward_bad,False
baseline[good=above],baseline/12,88,96,bad,toward_bad,False
baseline[good=above],baseline/12,89,96,bad,toward_bad,False
baseline[good=above],baseline/12,90,96,bad,toward_good,False
baseline[good=above],baseline/12,91,96,bad,toward_good,False
baseline[good=above],baseline/12,92,96,bad,toward_bad,False
baseline[good=above],baseline/12,93,96,bad,toward_bad,False
baseline[good=above],baseline/12,94,96,bad,toward_bad,False
baseline[good=above],baseline/12,95,96,bad,,True
baseline[good=below],baseline/12,0,96,good,toward_good,False
baseline[good=below],baseline/12,1,96,good,toward_bad,False
baseline[good=below],baseline/12,2,96,good,toward_good,False
baseline[good=below],baseline/12,3,96,good,toward_bad,False
baseline[good=below],baseline/12,4,96,good,toward_good,False
baseline[good=below],baseline/12,5,96,good,toward_bad,False
baseline[good=below],baseline/12,6,96,good,toward_good,False
baseline[good=below],baseline/12,7,96,good,toward_good,False
baseline[good=below],baseline/12,8,96,good,toward_bad,False
baseline[good=below],baseline/12,9,96,good,toward_good,False
baseline[good=below],baseline/12,10,96,good,toward_good,False
baseline[good=below],baseline/12,11,96,good,toward_bad,False
baseline[good=below],baseline/12,12,96,good,toward_good,False
baseline[good=below],baseline/12,13,96,good,toward_bad,False
baseline[good=below],baseline/12,14,96,good,toward_good,False
baseline[good=below],baseline/12,15,96,good,toward_bad,False
baseline[good=below],baseline/12,16,96,good,toward_good,False
baseline[good=below],baseline/12,17,96,good,toward_bad,False
baseline[good=below],baseline/12,18,96,good,toward_good,False
baseline[good=below],baseline/12,19,96,good,toward_good,False
baseline[good=below],baseline/12,20,96,good,toward_bad,False
baseline[good=below],baseline/12,21,96,good,toward_bad,False
baseline[good=below],baseline/12,22,96,good,toward_good,False
baseline[good=below],baseline/12,23,96,good,toward_bad,False
baseline[good=below],baseline/12,24,96,good,toward_bad,False
baseline[good=below],baseline/12,25,96,good,toward_good,False
baseline[good=below],baseline/12,26,96,good,toward_good,False
baseline[good=below],baseline/12,27,96,good,toward_bad,False
baseline[good=below],baseline/12,28,96,good,toward_bad,False
baseline[good=below],baseline/12,29,96,good,toward_bad,False
baseline[good=below],baseline/12,30,96,good,toward_bad,False
baseline[good=below],baseline/12,31,96,good,toward_good,False
baseline[good=below],baseline/12,32,96,good,toward_bad,False
baseline[good=below],baseline/12,33,96,good,toward_good,False
baseline[good=below],baseline/12,34,96,good,toward_good,False
baseline[good=below],baseline/12,35,96,good,toward_bad,False
baseline[good=below],baseline/12,36,96,good,toward_bad,False
baseline[good=below],baseline/12,37,96,good,toward_good,False
baseline[good=below],baseline/12,38,96,good,toward_good,False
baseline[good=below],baseline/12,39,96,good,toward_good,False
baseline[good=below],baseline/12,40,96,good,toward_bad,False
baseline[good=below],baseline/12,41,96,good,toward_good,False
baseline[good=below],baseline/12,42,96,good,toward_bad,False
baseline[good=below],baseline/12,43,96,good,toward_good,False
baseline[good=below],baseline/12,44,96,good,toward_bad,False
baseline[good=below],baseline/12,45,96,good,toward_good,False
baseline[good=below],baseline/12,46,96,good,toward_bad,False
baseline[good=below],baseline/12,47,96,good,toward_bad,False
baseline[good=below],baseline/12,48,96,good,toward_good,False
baseline[good=below],baseline/12,49,96,good,toward_good,False
baseline[good=below],baseline/12,50,96,good,toward_good,False
baseline[good=below],baseline/12,51,96,good,toward_bad,False
baseline[good=below],baseline/12,52,96,good,toward_good,False
baseline[good=below],baseline/12,53,96,good,toward_bad,False
baseline[good=below],baseline/12,54,96,good,toward_good,False
baseline[good=below],baseline/12,55,96,good,toward_bad,False
baseline[good=below],baseline/12,56,96,good,toward_good,False
baseline[good=below],baseline/12,57,96,good,toward_bad,False
baseline[good=below],baseline/12,58,96,good,toward_good,False
baseline[good=below],baseline/12,59,96,good,toward_bad,False
baseline[good=below],baseline/12,60,96,good,toward_good,False
baseline[good=below],baseline/12,61,96,good,toward_bad,False
baseline[good=below],baseline/12,62,96,good,toward_bad,False
baseline[good=below],baseline/12,63,96,good,toward_bad,False
baseline[good=below],baseline/12,64,96,good,toward_good,False
baseline[good=below],baseline/12,65,96,good,toward_bad,False
baseline[good=below],baseline/12,66,96,good,toward_good,False
baseline[good=below],baseline/12,67,96,good,toward_bad,False
baseline[good=below],baseline/12,68,96,good,toward_good,False
baseline[good=below],baseline/12,69,96,good,toward_bad,False
baseline[good=below],baseline/12,70,96,good,toward_good,False
baseline[good=below],baseline/12,71,96,good,toward_good,False
baseline[good=below],baseline/12,72,96,good,toward_bad,False
baseline[good=below],baseline/12,73,96,good,toward_good,False
baseline[good=below],baseline/12,74,96,good,toward_bad,False
baseline[good=below],baseline/12,75,96,good,toward_good,False
baseline[good=below],baseline/12,76,96,good,toward_bad,False
baseline[good=below],baseline/12,77,96,good,toward_good,False
baseline[good=below],baseline/12,78,96,good,toward_bad,False
baseline[good=below],baseline/12,79,96,good,toward_bad,False
baseline[good=below],baseline/12,80,96,good,toward_bad,False
baseline[good=below],baseline/12,81,96,good,toward_good,False
baseline[good=below],baseline/12,82,96,good,toward_bad,False
baseline[good=below],baseline/12,83,96,good,toward_bad,False
baseline[good=below],baseline/12,84,96,good,toward_bad,False
baseline[good=below],baseline/12,85,96,good,toward_good,False
baseline[good=below],baseline/12,86,96,good,toward_bad,False
baseline[good=below],baseline/12,87,96,good,toward_good,False
baseline[good=below],baseline/12,88,96,good,toward_good,False
baseline[good=below],baseline/12,89,96,good,toward_good,False
baseline[good=below],baseline/12,90,96,good,toward_bad,False
baseline[good=below],baseline/12,91,96,good,toward_bad,False
baseline[good=below],baseline/12,92,96,good,toward_good,False
baseline[good=below],baseline/12,93,96,good,toward_good,False
baseline[good=below],baseline/12,94,96,good,toward_good,False
baseline[good=below],baseline/12,95,96,good,,True
baseline[good=above],baseline/13,0,71,good,toward_good,False
baseline[good=above],baseline/13,1,71,good,toward_bad,False
baseline[good=above],baseline/13,2,71,good,toward_bad,False
baseline[good=above],baseline/13,3,71,good,toward_good,False
baseline[good=above],baseline/13,4,71,good,toward_bad,False
baseline[good=above],baseline/13,5,71,good,toward_good,False
baseline[good=above],baseline/13,6,71,good,toward_bad,False
baseline[good=above],baseline/13,7,71,good,toward_good,False
baseline[good=above],baseline/13,8,71,good,toward_bad,False
baseline[good=above],baseline/13,9,71,good,toward_good,False
baseline[good=above],baseline/13,10,71,good,toward_bad,False
baseline[good=above],baseline/13,11,71,good,toward_good,False
baseline[good=above],baseline/13,12,71,good,toward_bad,False
baseline[good=above],baseline/13,13,71,good,toward_good,False
baseline[good=above],baseline/13,14,71,good,toward_bad,False
baseline[good=above],baseline/13,15,71,good,toward_bad,False
baseline[good=above],baseline/13,16,71,good,toward_good,False
baseline[good=above],baseline/13,17,71,good,toward_bad,False
baseline[good=above],baseline/13,18,71,good,toward_bad,False
baseline[good=above],baseline/13,19,71,good,toward_bad,False
baseline[good=above],baseline/13,20,71,good,toward_good,False
baseline[good=above],baseline/13,21,71,good,toward_bad,False
baseline[good=above],baseline/13,22,71,good,toward_bad,False
baseline[good=above],baseline/13,23,71,good,toward_good,False
baseline[good=above],baseline/13,24,71,good,toward_good,False
baseline[good=above],baseline/13,25,71,good,toward_bad,False
baseline[good=above],baseline/13,26,71,good,toward_good,False
baseline[good=above],baseline/13,27,71,good,toward_bad,False
baseline[good=above],baseline/13,28,71,good,toward_good,False
baseline[good=above],baseline/13,29,71,good,toward_bad,False
baseline[good=above],baseline/13,30,71,good,toward_bad,False
baseline[good=above],baseline/13,31,71,good,toward_good,False
baseline[good=above],baseline/13,32,71,good,toward_bad,False
baseline[good=above],baseline/13,33,71,good,toward_good,False
baseline[good=above],baseline/13,34,71,good,toward_good,False
baseline[good=above],baseline/13,35,71,good,toward_bad,False
baseline[good=above],baseline/13,36,71,good,toward_good,False
baseline[good=above],baseline/13,37,71,good,toward_good,False
baseline[good=above],baseline/13,38,71,good,toward_good,False
baseline[good=above],baseline/13,39,71,good,toward_bad,False
baseline[good=above],baseline/13,40,71,good,toward_bad,False
baseline[good=above],baseline/13,41,71,good,toward_good,False
baseline[good=above],baseline/13,42,71,good,toward_bad,False
baseline[good=above],baseline/13,43,71,good,toward_good,False
baseline[good=above],baseline/13,44,71,good,toward_bad,False
baseline[good=above],baseline/13,45,71,good,toward_bad,False
baseline[good=above],baseline/13,46,71,good,toward_good,False
baseline[good=above],baseline/13,47,71,good,toward_good,False
baseline[good=above],baseline/13,48,71,good,toward_good,False
baseline[good=above],baseline/13,49,71,good,toward_bad,False
baseline[good=above],baseline/13,50,71,good,toward_good,False
baseline[good=above],baseline/13,51,71,good,toward_bad,False
baseline[good=above],baseline/13,52,71,good,toward_good,False
baseline[good=above],baseline/13,53,71,good,toward_bad,False
baseline[good=above],baseline/13,54,71,good,toward_good,False
baseline[good=above],baseline/13,55,71,good,toward_good,False
baseline[good=above],baseline/13,56,71,good,toward_bad,False
baseline[good=above],baseline/13,57,71,good,toward_good,False
baseline[good=above],baseline/13,58,71,good,toward_good,False
baseline[good=above],baseline/13,59,71,good,toward_good,False
baseline[good=above],baseline/13,60,71,good,toward_good,False
baseline[good=above],baseline/13,61,71,good,toward_bad,False
baseline[good=above],baseline/13,62,71,good,toward_bad,False
baseline[good=above],baseline/13,63,71,good,toward_good,False
baseline[good=above],baseline/13,64,71,good,toward_good,False
baseline[good=above],baseline/13,65,71,good,toward_bad,False
baseline[good=above],baseline/13,66,71,good,toward_good,False
baseline[good=above],baseline/13,67,71,good,toward_good,False
baseline[good=above],baseline/13,68,71,good,toward_bad,False
baseline[good=above],baseline/13,69,71,good,toward_good,False
baseline[good=above],baseline/13,70,71,good,,True
baseline[good=below],baseline/13,0,71,bad,toward_bad,False
baseline[good=below],baseline/13,1,71,bad,toward_good,False
baseline[good=below],baseline/13,2,71,bad,toward_good,False
baseline[good=below],baseline/13,3,71,bad,toward_bad,False
baseline[good=below],baseline/13,4,71,bad,toward_good,False
baseline[good=below],baseline/13,5,71,bad,toward_bad,False
baseline[good=below],baseline/13,6,71,bad,toward_good,False
baseline[good=below],baseline/13,7,71,bad,toward_bad,False
baseline[good=below],baseline/13,8,71,bad,toward_good,False
baseline[good=below],baseline/13,9,71,bad,toward_bad,False
baseline[good=below],baseline/13,10,71,bad,toward_good,False
baseline[good=below],baseline/13,11,71,bad,toward_bad,False
baseline[good=below],baseline/13,12,71,bad,toward_good,False
baseline[good=below],baseline/13,13,71,bad,toward_bad,False
baseline[good=below],baseline/13,14,71,bad,toward_good,False
baseline[good=below],baseline/13,15,71,bad,toward_good,False
baseline[good=below],baseline/13,16,71,bad,toward_bad,False
baseline[good=below],baseline/13,17,71,bad,toward_good,False
baseline[good=below],baseline/13,18,71,bad,toward_good,False
baseline[good=below],baseline/13,19,71,bad,toward_good,False
baseline[good=below],baseline/13,20,71,bad,toward_bad,False
baseline[good=below],baseline/13,21,71,bad,toward_good,False
baseline[good=below],baseline/13,22,71,bad,toward_good,False
baseline[good=below],baseline/13,23,71,bad,toward_bad,False
baseline[good=below],baseline/13,24,71,bad,toward_bad,False
baseline[good=below],baseline/13,25,71,bad,toward_good,False
